Z,N,AME2003,AME2003_sd,AME2016,AME2016_sd,JYFLTRAP2017,JYFLTRAP2017_sd,TRIUMF2018,TRIUMF2018_sd,RIKEN2018,RIKEN2018_sd,NEW2018,NEW2018_sd,SKMS,SKP,SLy4,SV-min,UNEDF0,UNEDF1,UNEDF1-SO,UNEDF2,FRDM2012,HFB24
15,11,*,*,*,*,*,*,*,*,*,*,*,*,192.664554,190.138244,189.296801,187.327896,189.895446,183.232811,*,182.950307,186.85,185.03927
15,13,221.420658,0.00332,221.409645,0.001152,*,*,*,*,*,*,*,*,224.583032,221.759195,221.270973,219.229816,222.540075,216.102393,*,215.958190,220.82,221.391905
15,15,250.605116,0.000313,250.605395,6.5e-05,*,*,*,*,*,*,*,*,252.018499,249.165429,248.546667,246.638610,250.284966,244.012442,*,243.912624,248.65,251.844541
15,17,270.852395,0.000187,270.852051,4e-05,*,*,*,*,*,*,*,*,273.052609,271.653770,270.395583,268.508157,271.622111,265.868737,*,265.397539,268.81,270.217177
15,19,287.247482,0.005004,287.238511,0.00081,*,*,*,*,*,*,*,*,289.352313,288.875057,287.900767,285.818094,288.153367,282.948202,*,282.484138,285.73,286.399813
15,21,299.083426,0.013114,299.083483,0.013114,*,*,*,*,*,*,*,*,303.003355,301.770860,301.282299,299.188843,301.256625,295.752501,*,295.433872,299.10,298.952449
15,23,309.732904,0.103385,309.596647,0.072581,*,*,*,*,*,*,*,*,314.839286,312.377218,311.590749,309.616457,311.590493,305.618804,*,305.404922,309.68,309.435084
15,25,319.224558,0.139101,319.23209,0.153582,*,*,*,*,*,*,*,*,325.681547,321.515064,320.587043,318.659761,320.448039,314.169842,*,314.250952,319.12,318.86772
15,27,326.321491,0.446839,326.250616,0.314379,*,*,*,*,*,*,*,*,335.296881,329.438278,328.018602,326.397452,328.132532,321.286602,*,321.537641,326.33,327.280356
15,29,*,*,*,*,*,*,*,*,*,*,*,*,343.245103,335.934159,333.663802,332.648516,334.553548,327.004748,*,327.455632,332.16,332.992992
15,31,*,*,*,*,*,*,*,*,*,*,*,*,349.508337,341.028899,337.466241,337.579254,339.889994,331.431783,*,332.184202,334.98,336.705628
15,33,*,*,*,*,*,*,*,*,*,*,*,*,353.440406,344.166673,339.374297,340.855324,343.578096,334.486989,*,334.891893,336.33,338.668263
15,35,*,*,*,*,*,*,*,*,*,*,*,*,354.296058,344.656533,339.177049,341.749603,344.738682,335.037990,*,334.426242,336.44,337.950899
15,37,*,*,*,*,*,*,*,*,*,*,*,*,353.141345,343.112194,337.364356,340.841421,344.130481,333.491933,*,332.015952,335.27,337.043535
15,39,*,*,*,*,*,*,*,*,*,*,*,*,351.712350,340.515588,334.774654,339.048195,342.769497,331.347932,*,*,332.92,*
15,41,*,*,*,*,*,*,*,*,*,*,*,*,350.675889,337.430635,331.212638,336.503611,340.658808,329.010016,*,*,330.21,*
15,43,*,*,*,*,*,*,*,*,*,*,*,*,349.652201,334.277491,327.083967,333.594468,337.989740,326.620686,*,*,326.24,*
15,45,*,*,*,*,*,*,*,*,*,*,*,*,348.085521,330.927931,322.981599,330.682536,335.194734,324.072735,*,*,322.29,*
15,47,*,*,*,*,*,*,*,*,*,*,*,*,346.162764,327.107290,318.559960,327.525977,332.256991,321.294490,*,*,319.12,*
15,49,*,*,*,*,*,*,*,*,*,*,*,*,344.019553,323.069497,313.706122,324.232643,329.199812,318.533025,*,*,312.65,*
15,51,*,*,*,*,*,*,*,*,*,*,*,*,341.559341,318.847732,308.673890,320.861902,326.091127,315.695968,*,*,307.03,*
15,53,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,299.68,*
15,55,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,291.75,*
15,57,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,285.83,*
17,3,*,*,*,*,*,*,*,*,*,*,*,*,3.981425,11.807041,17.657442,9.504425,8.463039,16.335806,*,*,*,*
17,5,*,*,*,*,*,*,*,*,*,*,*,*,53.839535,46.730045,42.573931,46.281215,47.997950,38.886404,*,*,*,*
17,7,*,*,*,*,*,*,*,*,*,*,*,*,108.761291,103.361584,100.563640,101.218122,102.890849,94.464872,*,*,*,*
17,9,*,*,*,*,*,*,*,*,*,*,*,*,154.698880,151.261266,149.517478,148.430462,149.952656,142.660409,*,142.046767,141.61,139.874603
17,11,*,*,*,*,*,*,*,*,*,*,*,*,193.640510,191.334965,190.207652,188.401365,190.525154,183.634815,*,182.985967,185.82,182.437239
17,13,*,*,*,*,*,*,*,*,*,*,*,*,229.758784,228.171257,226.870099,224.847151,227.697237,221.330405,*,220.858654,223.97,222.549875
17,15,258.312282,0.006593,258.317185,0.000562,*,*,*,*,*,*,*,*,261.475448,260.129301,258.748035,256.932549,260.048333,254.394670,*,253.910683,257.05,257.682511
17,17,285.564923,0.000179,285.565229,4.9e-05,*,*,*,*,*,*,*,*,286.890547,286.130190,285.134286,283.438146,285.980054,281.393279,*,280.508844,283.94,284.845147
17,19,306.789639,7.2e-05,306.789787,3.6e-05,*,*,*,*,*,*,*,*,307.632447,307.969512,307.306321,305.349963,307.038057,303.535334,*,302.669876,305.74,306.047782
17,21,323.208515,9.6e-05,323.208521,9.8e-05,*,*,*,*,*,*,*,*,325.371485,325.698726,325.130792,323.085363,324.459437,321.030851,*,320.321249,323.26,322.450418
17,23,337.110864,0.032066,337.110867,0.032066,*,*,*,*,*,*,*,*,340.802065,340.147295,339.334215,337.383329,338.778634,334.868435,*,334.397227,337.33,337.003054
17,25,350.60868,0.14376,350.527457,0.059616,*,*,*,*,*,*,*,*,355.107470,352.847627,352.003429,349.986274,351.338570,347.049785,*,347.105946,350.77,350.17569
17,27,362.069378,0.108028,362.222849,0.136321,*,*,*,*,*,*,*,*,368.171266,364.228578,363.144818,361.199132,362.530627,357.693159,*,358.149595,361.57,362.058326
17,29,372.689214,0.717339,371.840359,0.208661,*,*,*,*,*,*,*,*,379.275136,374.110362,372.174240,370.763856,372.315569,366.708810,*,367.561696,370.54,371.300961
17,31,*,*,*,*,*,*,*,*,*,*,*,*,388.190108,382.268335,378.951547,378.583051,380.490747,374.077170,*,375.104016,376.45,377.783597
17,33,*,*,*,*,*,*,*,*,*,*,*,*,394.304886,387.994499,383.482595,384.144928,386.275576,379.310903,*,379.765762,380.87,381.846233
17,35,*,*,*,*,*,*,*,*,*,*,*,*,397.429081,391.030519,385.883006,387.313424,389.517200,381.945586,*,381.357799,383.68,384.508869
17,37,*,*,*,*,*,*,*,*,*,*,*,*,398.802115,392.178965,386.893808,388.968307,391.256279,382.813911,*,381.459277,384.79,385.691505
17,39,*,*,*,*,*,*,*,*,*,*,*,*,399.696681,392.161519,387.068443,389.624160,392.108346,382.816430,*,381.129606,385.56,383.29414
17,41,*,*,*,*,*,*,*,*,*,*,*,*,400.548649,391.207358,385.855857,389.045020,391.719730,381.907687,*,380.195621,385.29,385.006776
17,43,*,*,*,*,*,*,*,*,*,*,*,*,401.305520,389.718926,383.502761,387.640946,390.431126,380.578734,*,378.854263,384.45,384.459412
17,45,*,*,*,*,*,*,*,*,*,*,*,*,401.707698,387.999463,381.077230,386.180147,389.062931,379.253150,*,377.408502,381.31,384.112048
17,47,*,*,*,*,*,*,*,*,*,*,*,*,401.581475,385.856310,378.449270,384.529329,387.550131,377.708322,*,375.655169,379.59,382.744684
17,49,*,*,*,*,*,*,*,*,*,*,*,*,401.044170,383.388504,375.174325,382.564278,385.789591,376.142115,*,373.853759,376.29,*
17,51,*,*,*,*,*,*,*,*,*,*,*,*,400.256402,380.697506,371.603707,380.467997,383.938101,374.493885,*,*,371.52,*
17,53,*,*,*,*,*,*,*,*,*,*,*,*,399.128219,377.553263,367.764874,378.067141,381.837498,372.463007,*,*,366.08,*
17,55,*,*,*,*,*,*,*,*,*,*,*,*,397.459835,373.937728,363.353042,375.195389,379.343214,370.044884,*,*,362.30,*
17,57,*,*,*,*,*,*,*,*,*,*,*,*,395.532907,370.113848,358.685962,372.112767,376.637323,367.342753,*,*,355.71,*
17,59,*,*,*,*,*,*,*,*,*,*,*,*,393.492234,366.210147,353.997926,369.142746,374.123816,364.721611,*,*,347.85,*
17,61,*,*,*,*,*,*,*,*,*,*,*,*,390.601786,361.777165,348.812249,365.808684,371.338293,361.983863,*,*,339.97,*
17,63,*,*,*,*,*,*,*,*,*,*,*,*,386.299534,356.496243,342.649714,361.360528,367.338529,358.263824,*,*,*,*
19,3,*,*,*,*,*,*,*,*,*,*,*,*,17.105772,25.756466,32.635938,22.773785,21.208156,28.798125,*,*,*,*
19,5,*,*,*,*,*,*,*,*,*,*,*,*,41.142070,33.378056,28.423483,33.770318,35.845321,26.994038,*,*,*,*
