Z,N,AME2003,AME2003_sd,AME2016,AME2016_sd,JYFLTRAP2017,JYFLTRAP2017_sd,TRIUMF2018,TRIUMF2018_sd,RIKEN2018,RIKEN2018_sd,SKM*,SKP,SLY4,SVMIN,UNEDF0,UNEDF1,UNEDF2,FRDM2012,HFB24
98,179,*,*,*,*,*,*,*,*,*,*,16.663866,18.526952,19.336115,18.533847,18.883064,18.603066,18.362056,19.8,17.92
98,181,*,*,*,*,*,*,*,*,*,*,16.811171,18.997536,19.61211,18.845779,19.306912,18.815707,18.549766,20.4,18.02
98,183,*,*,*,*,*,*,*,*,*,*,17.119189,19.633144,20.048039,19.200996,19.755764,19.133549,18.857869,20.97,18.52
98,185,*,*,*,*,*,*,*,*,*,*,17.6731,20.256613,20.663861,19.745629,20.303493,19.658341,19.405559,21.75,19.1
98,187,*,*,*,*,*,*,*,*,*,*,18.236121,20.879228,21.285358,20.341387,20.865334,20.212453,20.002194,22.48,19.76
98,189,*,*,*,*,*,*,*,*,*,*,19.422202,21.507976,22.205534,21.010186,21.461318,21.085983,20.906443,22.93,20.42
98,191,*,*,*,*,*,*,*,*,*,*,20.772226,22.134896,23.32201,21.968402,22.089387,22.204065,22.004264,23.75,21.07
98,193,*,*,*,*,*,*,*,*,*,*,21.460089,22.985419,24.179884,22.892755,22.717492,23.159696,22.959763,24.74,22.77
98,195,*,*,*,*,*,*,*,*,*,*,21.915313,23.834477,24.757774,23.494451,23.356157,23.860983,23.909018,25.27,24.07
98,197,*,*,*,*,*,*,*,*,*,*,22.339508,24.476176,25.295807,24.068755,24.002277,24.366234,24.786552,25.97,24.39
98,199,*,*,*,*,*,*,*,*,*,*,22.786055,25.132986,25.931903,24.675665,24.655569,24.884348,25.403461,26.66,24.21
98,201,*,*,*,*,*,*,*,*,*,*,23.291967,25.787163,26.572544,25.294319,25.320945,25.465007,25.884621,27.62,25.12
98,203,*,*,*,*,*,*,*,*,*,*,23.868187,26.453732,27.230072,25.931886,25.999965,26.089929,26.439213,28.06,25.9
98,205,*,*,*,*,*,*,*,*,*,*,24.50357,27.131108,27.940405,26.590586,26.680284,26.725956,27.063345,28.78,26.66
98,207,*,*,*,*,*,*,*,*,*,*,25.180387,27.812685,28.68996,27.257757,27.342929,27.337805,27.718697,29.11,26.94
98,209,*,*,*,*,*,*,*,*,*,*,25.871488,28.491014,29.436879,27.915527,27.984952,27.920704,28.362159,29.59,28.01
98,211,*,*,*,*,*,*,*,*,*,*,26.557156,29.162222,30.157214,28.565627,28.616817,28.496143,28.969406,30.14,28.35
98,213,*,*,*,*,*,*,*,*,*,*,27.241983,29.814995,30.861904,29.209619,29.236579,29.080717,29.561361,30.8,28.81
98,215,*,*,*,*,*,*,*,*,*,*,27.928517,30.447266,31.567141,29.837624,29.824815,29.647688,30.154238,31.47,29.08
98,217,*,*,*,*,*,*,*,*,*,*,28.585224,31.056103,32.280794,30.433428,30.359948,30.16161,30.743775,32.13,29.67
98,219,*,*,*,*,*,*,*,*,*,*,29.16478,31.625971,32.977407,30.996591,30.846199,30.627624,31.314523,32.74,31.12
98,221,*,*,*,*,*,*,*,*,*,*,29.675302,32.168426,33.58813,31.541028,31.314138,31.085459,31.83015,33.35,31.16
98,223,*,*,*,*,*,*,*,*,*,*,30.172471,32.702957,34.094055,32.064552,31.784382,31.560774,32.26977,*,31.58
98,225,*,*,*,*,*,*,*,*,*,*,30.683395,33.229071,34.551406,32.55322,32.255141,32.046815,32.641674,*,32.3
98,227,*,*,*,*,*,*,*,*,*,*,31.185737,33.75334,35.007426,33.011774,32.719531,32.530207,32.968536,*,32.71
98,229,*,*,*,*,*,*,*,*,*,*,31.611691,34.265664,35.451947,33.441227,33.174016,32.990556,33.190354,*,32.87
98,231,*,*,*,*,*,*,*,*,*,*,31.921288,34.758313,35.832048,33.822702,33.614373,33.38325,33.264615,*,*
98,233,*,*,*,*,*,*,*,*,*,*,32.154191,35.247177,36.122518,34.143556,34.03313,33.655281,33.484558,*,*
98,235,*,*,*,*,*,*,*,*,*,*,32.363212,35.738115,36.358016,34.410647,34.425177,33.851815,33.90996,*,*
98,237,*,*,*,*,*,*,*,*,*,*,32.684531,36.051878,36.59491,34.656208,34.785941,34.020007,34.327365,*,*
98,239,*,*,*,*,*,*,*,*,*,*,33.054714,36.257411,36.983999,34.909211,35.119442,34.361344,34.703377,*,*
98,241,*,*,*,*,*,*,*,*,*,*,33.349528,36.622598,37.503926,35.356852,35.424222,34.77712,*,*,*
98,243,*,*,*,*,*,*,*,*,*,*,33.634334,36.993015,37.926184,35.827344,35.529031,35.049368,*,*,*
98,245,*,*,*,*,*,*,*,*,*,*,33.891275,37.248652,38.22097,36.099975,35.586922,35.280574,*,*,*
98,247,*,*,*,*,*,*,*,*,*,*,34.081227,37.46052,38.433675,36.321082,35.883076,35.475977,*,*,*
98,249,*,*,*,*,*,*,*,*,*,*,34.224419,37.668398,38.599199,36.513874,36.209358,35.634473,*,*,*
98,251,*,*,*,*,*,*,*,*,*,*,34.340389,37.811002,38.764563,36.721977,36.363011,35.75533,*,*,*
98,253,*,*,*,*,*,*,*,*,*,*,34.447715,38.048592,38.97732,36.774761,36.457244,35.757483,*,*,*
98,255,*,*,*,*,*,*,*,*,*,*,34.468129,38.456774,39.095624,36.866455,36.730285,35.879486,*,*,*
98,257,*,*,*,*,*,*,*,*,*,*,34.583704,38.865104,39.244131,37.172311,37.129373,36.218152,*,*,*
98,259,*,*,*,*,*,*,*,*,*,*,34.90783,39.257913,39.504228,37.486094,37.451495,36.494197,*,*,*
98,261,*,*,*,*,*,*,*,*,*,*,35.253843,39.623116,39.669012,37.79332,37.702598,36.709562,*,*,*
98,263,*,*,*,*,*,*,*,*,*,*,35.744934,39.961138,39.811789,38.066286,38.079304,37.092395,*,*,*
98,265,*,*,*,*,*,*,*,*,*,*,36.505131,40.271014,40.09888,38.52622,38.517982,37.503778,*,*,*
98,267,*,*,*,*,*,*,*,*,*,*,37.194662,40.55324,40.906658,39.059648,38.898712,37.769581,*,*,*
98,269,*,*,*,*,*,*,*,*,*,*,37.9328,40.929702,42.166981,39.593345,39.282274,38.021936,*,*,*
98,271,*,*,*,*,*,*,*,*,*,*,38.774107,41.23543,43.354368,40.330257,39.659942,38.264179,*,*,*
98,273,*,*,*,*,*,*,*,*,*,*,39.230669,41.425029,44.048939,41.098926,40.066034,38.49204,*,*,*
98,275,*,*,*,*,*,*,*,*,*,*,39.44087,41.930226,44.373965,41.598274,40.466729,38.817119,*,*,*
98,277,*,*,*,*,*,*,*,*,*,*,39.69967,42.770105,44.687585,41.880611,40.835344,39.282843,*,*,*
98,279,*,*,*,*,*,*,*,*,*,*,40.073217,43.676606,45.012172,42.186516,41.200337,39.781626,*,*,*
98,281,*,*,*,*,*,*,*,*,*,*,40.496833,44.303225,45.360012,42.518748,41.555566,40.212013,*,*,*
98,283,*,*,*,*,*,*,*,*,*,*,40.89283,44.654914,45.735473,42.865163,41.892147,40.521248,*,*,*
98,285,*,*,*,*,*,*,*,*,*,*,41.261469,44.979144,46.124306,43.204222,42.211945,40.819344,*,*,*
98,287,*,*,*,*,*,*,*,*,*,*,41.614475,45.279253,46.497341,43.52091,42.5209,41.154328,*,*,*
98,289,*,*,*,*,*,*,*,*,*,*,41.953132,45.561128,46.842428,43.818209,42.82441,41.482162,*,*,*
98,291,*,*,*,*,*,*,*,*,*,*,42.276264,45.825345,47.156064,44.101039,43.120673,41.801111,*,*,*
98,293,*,*,*,*,*,*,*,*,*,*,42.582478,46.077871,47.435506,44.373896,43.402941,42.110454,*,*,*
98,295,*,*,*,*,*,*,*,*,*,*,42.874991,46.322323,47.68223,44.642548,43.678377,42.405398,*,*,*
98,297,*,*,*,*,*,*,*,*,*,*,43.164129,46.550296,47.899653,44.901045,43.940929,42.524879,*,*,*
98,299,*,*,*,*,*,*,*,*,*,*,43.444722,46.77322,48.091725,45.146517,44.181914,42.551579,*,*,*
100,117,*,*,*,*,*,*,*,*,*,*,-6.318145,-5.53132,-5.577271,-5.564578,-5.411772,-5.627736,*,*,*
100,119,*,*,*,*,*,*,*,*,*,*,-5.808336,-4.817466,-5.001525,-5.103025,-4.841164,-4.939822,*,*,*
100,121,*,*,*,*,*,*,*,*,*,*,-5.247686,-4.417804,-4.294826,-4.632809,-4.35058,-4.395217,*,*,*
100,123,*,*,*,*,*,*,*,*,*,*,-4.622252,-4.077366,-3.756978,-4.051566,-3.683454,-3.828864,*,*,-6.23
100,125,*,*,*,*,*,*,*,*,*,*,-3.988199,-3.414009,-3.149386,-3.419657,-2.941261,-3.237793,*,*,-3.9
100,127,*,*,*,*,*,*,*,*,*,*,-2.875166,-2.590799,-2.365598,-2.626342,-2.152321,-2.480272,*,-1.95,-3.02
100,129,*,*,*,*,*,*,*,*,*,*,-1.762465,-1.742052,-1.209828,-1.385945,-1.31886,-1.129771,*,-5.67,-1.39
100,131,*,*,*,*,*,*,*,*,*,*,-1.213841,-0.729375,-0.053608,-0.290071,-0.47793,0.202511,*,-0.11,-1.06
100,133,*,*,*,*,*,*,*,*,*,*,-0.773741,0.143272,0.466781,0.243119,0.312124,1.163147,0.520241,0.7,-0.64
100,135,*,*,*,*,*,*,*,*,*,*,-0.30246,0.808516,0.901873,0.824655,1.087439,1.652638,1.241516,1.74,0.31
100,137,*,*,*,*,*,*,*,*,*,*,0.307646,1.571151,1.677597,1.570294,1.914565,2.022457,2.009907,2.39,1.52
100,139,*,*,*,*,*,*,*,*,*,*,1.065712,2.409229,2.560731,2.412043,2.80472,2.881343,2.836665,3.16,1.82
100,141,*,*,*,*,*,*,*,*,*,*,1.968096,3.300142,3.497881,3.30714,3.744694,3.765376,3.72726,4.01,2.81
100,143,*,*,*,*,*,*,*,*,*,*,2.96792,4.224692,4.472166,4.24079,4.708259,4.676457,4.659526,4.84,4.31
100,145,*,*,*,*,*,*,*,*,*,*,3.987039,5.174726,5.50508,5.206969,5.680546,5.623288,5.606312,5.74,4.58
100,147,*,*,*,*,*,*,*,*,*,*,4.996209,6.135231,6.589169,6.202156,6.655958,6.612909,6.586478,6.64,5.46
100,149,*,*,7.16266,0.01654,*,*,*,*,*,*,6.012346,7.08556,7.703309,7.211895,7.627086,7.644337,7.608482,7.54,6.42
100,151,8.31692,0.00827,8.34681,0.01525,*,*,*,*,*,*,7.014619,8.011359,8.811813,8.202332,8.567367,8.666956,8.630564,8.47,7.29
100,153,9.36302,0.00525,9.36722,0.00473,*,*,*,*,*,*,7.930188,8.904322,9.848054,9.126935,9.451489,9.607141,9.599218,9.3,8.17
100,155,10.0797,0.00627,10.07985,0.00569,*,*,*,*,*,*,8.743911,9.757384,10.774387,9.970006,10.275661,10.451838,10.500217,10.18,9.1
100,157,*,*,*,*,*,*,*,*,*,*,9.52705,10.562433,11.615292,10.76592,11.046948,11.261455,11.36523,10.95,9.64
100,159,*,*,*,*,*,*,*,*,*,*,10.287369,11.319394,12.449689,11.554094,11.777244,12.092342,12.193038,11.81,11.32
100,161,*,*,*,*,*,*,*,*,*,*,10.978472,12.040529,13.296021,12.327482,12.473216,12.898961,12.921935,12.6,11.18
100,163,*,*,*,*,*,*,*,*,*,*,11.650749,12.749208,14.022655,13.035201,13.137284,13.565304,13.502473,13.41,11.85
100,165,*,*,*,*,*,*,*,*,*,*,12.324658,13.459797,14.557605,13.631668,13.795533,14.064904,13.971271,14.15,12.56
100,167,*,*,*,*,*,*,*,*,*,*,12.889282,14.157044,14.993811,14.136646,14.462624,14.487243,14.157058,14.67,12.9
100,169,*,*,*,*,*,*,*,*,*,*,13.20219,14.83104,15.431826,14.613215,15.112974,14.914204,14.454617,15.3,13.65
100,171,*,*,*,*,*,*,*,*,*,*,13.537926,15.350906,15.966771,15.136839,15.729159,15.416993,15.075904,15.88,14.14
100,173,*,*,*,*,*,*,*,*,*,*,14.036119,15.794894,16.522814,15.680931,16.130477,15.933677,15.606584,16.58,14.91
100,175,*,*,*,*,*,*,*,*,*,*,14.511622,16.289895,17.02047,16.186989,16.481763,16.398973,16.102185,17.37,15.3
100,177,*,*,*,*,*,*,*,*,*,*,14.984194,16.74287,17.513372,16.662984,17.011729,16.84021,16.599582,17.67,16.04
100,179,*,*,*,*,*,*,*,*,*,*,15.387827,17.145198,17.940396,17.095212,17.544844,17.222724,17.021127,18.33,16.23
100,181,*,*,*,*,*,*,*,*,*,*,15.690835,17.538508,18.278231,17.438717,17.993054,17.505695,17.290599,18.98,16.56
100,183,*,*,*,*,*,*,*,*,*,*,16.035061,18.049667,18.718492,17.842258,18.451979,17.857457,17.627963,19.57,17.08
100,185,*,*,*,*,*,*,*,*,*,*,16.520597,18.659131,19.321512,18.401906,18.99596,18.378595,18.177876,20.25,17.66
100,187,*,*,*,*,*,*,*,*,*,*,17.332868,19.270001,19.951555,18.997002,19.562098,18.941384,18.954771,20.88,18.32
100,189,*,*,*,*,*,*,*,*,*,*,18.789045,19.876352,20.800132,19.838203,20.139115,19.763858,19.727236,21.43,18.98
100,191,*,*,*,*,*,*,*,*,*,*,19.977068,20.489641,21.787337,20.730912,20.692997,20.757751,20.549861,22.35,22.92
100,193,*,*,*,*,*,*,*,*,*,*,20.224053,21.407994,22.62075,21.408174,21.218433,21.615584,21.497951,22.97,21.34
100,195,*,*,*,*,*,*,*,*,*,*,20.401856,22.37472,23.285492,22.008977,21.748152,22.335932,22.357642,23.56,21.64
100,197,*,*,*,*,*,*,*,*,*,*,20.819469,23.025054,23.879041,22.561644,22.293485,22.930538,23.163188,24.17,22.38
100,199,*,*,*,*,*,*,*,*,*,*,21.244684,23.614794,24.45946,23.122419,22.863314,23.470569,23.854606,24.96,23.46
100,201,*,*,*,*,*,*,*,*,*,*,21.679955,24.215406,25.002671,23.691814,23.458716,24.00142,24.443741,25.77,23.49
100,203,*,*,*,*,*,*,*,*,*,*,22.16799,24.829754,25.581784,24.28023,24.084758,24.561256,24.966765,26.43,24.28
100,205,*,*,*,*,*,*,*,*,*,*,22.731418,25.46712,26.233234,24.898312,24.73594,25.159575,25.517288,26.85,24.67
100,207,*,*,*,*,*,*,*,*,*,*,23.367477,26.115755,26.956548,25.547418,25.393845,25.776014,26.131509,27.32,25.81
100,209,*,*,*,*,*,*,*,*,*,*,24.040924,26.771355,27.701786,26.214667,26.047683,26.391945,26.777882,27.76,25.97
100,211,*,*,*,*,*,*,*,*,*,*,24.716635,27.425498,28.416332,26.878299,26.700613,27.009914,27.423585,28.34,26.6
100,213,*,*,*,*,*,*,*,*,*,*,25.389515,28.081218,29.10298,27.530222,27.351373,27.630849,28.055002,29.03,26.75
100,215,*,*,*,*,*,*,*,*,*,*,26.078314,28.731828,29.814069,28.179442,27.974627,28.239083,28.684708,29.74,28.84
100,217,*,*,*,*,*,*,*,*,*,*,26.76757,29.35065,30.59472,28.829739,28.539097,28.816511,29.313362,30.43,28.63
100,219,*,*,*,*,*,*,*,*,*,*,27.429066,29.937845,31.392217,29.470878,29.045799,29.364607,29.90659,30.97,28.62
100,221,*,*,*,*,*,*,*,*,*,*,28.074498,30.508989,32.085615,30.082897,29.533682,29.901214,30.437206,31.43,29.42
100,223,*,*,*,*,*,*,*,*,*,*,28.722964,31.068333,32.653052,30.650975,30.027491,30.428815,30.902029,32.31,30.08
100,225,*,*,*,*,*,*,*,*,*,*,29.359856,31.623164,33.166909,31.176595,30.517768,30.931909,31.316174,32.99,30.51
100,227,*,*,*,*,*,*,*,*,*,*,29.931211,32.159479,33.657824,31.668291,30.989757,31.39152,31.701166,33.44,30.97
100,229,*,*,*,*,*,*,*,*,*,*,30.390547,32.675478,34.106784,32.122299,31.440112,31.801259,32.071131,*,31.53
100,231,*,*,*,*,*,*,*,*,*,*,30.736697,33.181407,34.492855,32.521001,31.876516,32.171213,32.20163,*,32.09
100,233,*,*,*,*,*,*,*,*,*,*,31.006046,33.666661,34.801885,32.854593,32.303176,32.499561,32.146778,*,*
100,235,*,*,*,*,*,*,*,*,*,*,31.244989,34.132381,35.054646,33.13559,32.715501,32.75724,32.365309,*,*
100,237,*,*,*,*,*,*,*,*,*,*,31.333183,34.584524,35.312054,33.393267,33.111942,32.966326,32.792888,*,*
100,239,*,*,*,*,*,*,*,*,*,*,31.483092,35.020961,35.625281,33.658902,33.493173,33.130032,33.180523,*,*
100,241,*,*,*,*,*,*,*,*,*,*,31.82583,35.297973,35.984193,33.999774,33.860747,33.365518,33.529059,*,*
100,243,*,*,*,*,*,*,*,*,*,*,32.162843,35.541116,36.361185,34.377762,34.214634,33.698337,33.86003,*,*
100,245,*,*,*,*,*,*,*,*,*,*,32.488595,35.876154,36.717565,34.701345,34.493255,33.990649,34.177339,*,*
100,247,*,*,*,*,*,*,*,*,*,*,32.755152,36.154237,37.003271,34.980886,34.765609,34.244953,34.474082,*,*
100,249,*,*,*,*,*,*,*,*,*,*,32.980545,36.390749,37.250932,35.23464,35.081184,34.470157,34.743355,*,*
100,251,*,*,*,*,*,*,*,*,*,*,33.189125,36.570811,37.490411,35.465346,35.349476,34.661224,34.982345,*,*
100,253,*,*,*,*,*,*,*,*,*,*,33.35562,36.739821,37.700166,35.583735,35.478958,34.76748,*,*,*
100,255,*,*,*,*,*,*,*,*,*,*,33.4311,37.050021,37.852117,35.734084,35.672179,34.896953,*,*,*
100,257,*,*,*,*,*,*,*,*,*,*,33.586377,37.449196,38.062688,36.028511,36.042207,35.167561,*,*,*
100,259,*,*,*,*,*,*,*,*,*,*,33.912818,37.834505,38.354974,36.332181,36.372683,35.462727,*,*,*
100,261,*,*,*,*,*,*,*,*,*,*,34.271685,38.217554,38.601553,36.659569,36.646668,35.714828,*,*,*
100,263,*,*,*,*,*,*,*,*,*,*,34.815273,38.58677,38.825784,36.98513,36.996004,36.052671,*,*,*
100,265,*,*,*,*,*,*,*,*,*,*,35.431895,38.954737,39.568695,37.43121,37.410783,36.432982,*,*,*
100,267,*,*,*,*,*,*,*,*,*,*,36.026861,39.32371,40.465036,38.011797,37.806595,36.781308,*,*,*
100,269,*,*,*,*,*,*,*,*,*,*,36.656112,39.745383,41.095722,38.618315,38.187768,37.214455,*,*,*
100,271,*,*,*,*,*,*,*,*,*,*,37.204961,40.376775,41.781918,39.251414,38.54085,37.779599,*,*,*
100,273,*,*,*,*,*,*,*,*,*,*,37.712544,41.226133,42.373305,39.803582,38.876645,38.42544,*,*,*
100,275,*,*,*,*,*,*,*,*,*,*,38.188398,41.897158,42.883318,40.241116,39.178723,38.99215,*,*,*
100,277,*,*,*,*,*,*,*,*,*,*,38.606301,42.259399,43.348488,40.611093,39.466975,39.441032,*,*,*
100,279,*,*,*,*,*,*,*,*,*,*,38.958392,42.639043,43.759161,40.951096,39.777963,39.831316,*,*,*
100,281,*,*,*,*,*,*,*,*,*,*,39.289854,43.084864,44.122964,41.276701,40.103772,40.181502,*,*,*
100,283,*,*,*,*,*,*,*,*,*,*,39.634051,43.495583,44.473097,41.601829,40.430175,40.517764,*,*,*
100,285,*,*,*,*,*,*,*,*,*,*,39.988585,43.871696,44.831561,41.937335,40.744556,40.815675,*,*,*
100,287,*,*,*,*,*,*,*,*,*,*,40.366855,44.224504,45.213502,42.280191,41.04363,41.068768,*,*,*
100,289,*,*,*,*,*,*,*,*,*,*,40.771099,44.552882,45.611757,42.614787,41.335596,41.311788,*,*,*
100,291,*,*,*,*,*,*,*,*,*,*,41.177729,44.855701,45.987231,42.935086,41.627906,41.55726,*,*,*
100,293,*,*,*,*,*,*,*,*,*,*,41.570502,45.142132,46.312492,43.23898,41.919712,41.813059,*,*,*
100,295,*,*,*,*,*,*,*,*,*,*,41.937186,45.412983,46.603673,43.529094,42.205146,42.081077,*,*,*
100,297,*,*,*,*,*,*,*,*,*,*,42.266516,45.679446,46.889011,43.807911,42.480689,42.354634,*,*,*
100,299,*,*,*,*,*,*,*,*,*,*,42.56252,45.933816,47.180332,44.070258,42.748193,42.618263,*,*,*
102,121,*,*,*,*,*,*,*,*,*,*,-6.418773,-5.631572,-5.612975,-5.829131,-5.614732,-5.722803,*,*,*
102,123,*,*,*,*,*,*,*,*,*,*,-5.764166,-5.314756,-5.041224,-5.342345,-4.981673,-5.193386,*,*,*
102,125,*,*,*,*,*,*,*,*,*,*,-5.115757,-4.898989,-4.452126,-4.69545,-4.251889,-4.579193,*,*,-5.52
102,127,*,*,*,*,*,*,*,*,*,*,-4.208302,-4.104676,-3.703996,-3.942327,-3.476558,-3.534507,*,*,-3.28
102,129,*,*,*,*,*,*,*,*,*,*,-3.254553,-2.793239,-2.678824,-2.907622,-2.543211,-2.386555,*,*,-4.39
102,131,*,*,*,*,*,*,*,*,*,*,-2.533384,-1.728054,-1.65768,-1.789149,-1.688073,-1.44544,*,-1.97,-2.49
102,133,*,*,*,*,*,*,*,*,*,*,-1.884312,-1.276725,-0.593877,-0.954834,-1.092949,-0.218209,*,-1.1,-1.76
102,135,*,*,*,*,*,*,*,*,*,*,-1.413335,-0.645012,0.048864,-0.401373,-0.508778,0.328968,*,-0.27,-1.47
102,137,*,*,*,*,*,*,*,*,*,*,-0.957325,0.04835,0.350526,0.158125,0.214771,0.564429,0.544393,0.57,-0.24
102,139,*,*,*,*,*,*,*,*,*,*,-0.334464,0.820498,1.094754,0.887825,1.024727,1.38093,1.375325,1.17,0.84
102,141,*,*,*,*,*,*,*,*,*,*,0.429098,1.641703,2.009664,1.702042,1.868812,2.238547,2.266918,1.93,1.41
102,143,*,*,*,*,*,*,*,*,*,*,1.268927,2.50239,2.924628,2.558145,2.733294,3.117494,3.167606,2.74,1.85
102,145,*,*,*,*,*,*,*,*,*,*,2.155238,3.394815,3.887224,3.454401,3.622912,4.033753,4.067305,3.6,2.88
102,147,*,*,*,*,*,*,*,*,*,*,3.093487,4.318894,4.921916,4.402976,4.546083,5.003116,5.008704,4.47,3.67
102,149,*,*,*,*,*,*,*,*,*,*,4.087671,5.268741,6.017259,5.397724,5.490833,6.027452,6.012537,5.4,4.79
102,151,*,*,6.17313,0.0167,*,*,*,*,*,*,5.097551,6.21927,7.111753,6.391686,6.425212,7.056035,7.052412,6.33,5.57
102,153,7.07392,0.01065,7.11645,0.01519,*,*,*,*,*,*,6.042139,7.144184,8.138377,7.334678,7.318967,8.004515,8.055179,7.22,6.19
102,155,8.13667,0.02209,8.13034,0.00785,*,*,*,*,*,*,6.909668,8.032178,9.088707,8.215718,8.167221,8.867366,8.978807,8.18,7.24
102,157,*,*,9.0894,0.0077,*,*,*,*,*,*,7.762779,8.8799,10.009204,9.076413,8.985079,9.716065,9.84814,9.12,8.31
102,159,*,*,*,*,*,*,*,*,*,*,8.621824,9.673424,10.949932,9.951646,9.786811,10.582442,10.664142,9.98,9.0
102,161,*,*,*,*,*,*,*,*,*,*,9.475827,10.400114,11.863307,10.803602,10.559973,11.397563,11.391069,10.94,10.26
102,163,*,*,*,*,*,*,*,*,*,*,10.288815,11.068861,12.600901,11.553732,11.265939,12.065325,12.001461,11.8,10.5
102,165,*,*,*,*,*,*,*,*,*,*,10.951956,11.715254,13.14463,12.173074,11.858821,12.585289,12.515476,12.48,10.92
102,167,*,*,*,*,*,*,*,*,*,*,11.462965,12.370055,13.618852,12.70868,12.418277,13.051828,12.710473,13.08,11.4
102,169,*,*,*,*,*,*,*,*,*,*,12.096487,13.158748,14.053129,13.216746,13.097611,13.393712,12.921728,13.77,12.14
102,171,*,*,*,*,*,*,*,*,*,*,12.417662,13.930919,14.458579,13.666769,13.934478,13.797796,13.4828,14.38,12.16
102,173,*,*,*,*,*,*,*,*,*,*,12.57596,14.391521,14.934714,14.136537,14.69117,14.352567,14.057817,15.06,12.95
102,175,*,*,*,*,*,*,*,*,*,*,13.075825,14.78834,15.482152,14.6767,15.174962,14.871878,14.608641,15.77,13.84
102,177,*,*,*,*,*,*,*,*,*,*,13.608123,15.289766,16.042043,15.204852,15.644173,15.381809,15.165229,16.2,14.35
102,179,*,*,*,*,*,*,*,*,*,*,14.101071,15.760865,16.556951,15.695186,16.19932,15.844336,15.67029,16.86,14.91
102,181,*,*,*,*,*,*,*,*,*,*,14.531242,16.131463,16.979372,16.104662,16.690081,16.213254,16.046558,17.53,15.72
102,183,*,*,*,*,*,*,*,*,*,*,14.926622,16.568512,17.438087,16.539657,17.171328,16.605893,16.434846,18.14,15.69
102,185,*,*,*,*,*,*,*,*,*,*,15.394145,17.153879,18.013444,17.102547,17.712391,17.122652,16.976138,18.81,16.27
102,187,*,*,*,*,*,*,*,*,*,*,16.545404,17.753678,18.640824,17.721697,18.283527,17.687001,17.671943,19.32,16.93
102,189,*,*,*,*,*,*,*,*,*,*,17.739114,18.354227,19.317384,18.435328,18.831428,18.399056,18.367549,19.93,19.05
102,191,*,*,*,*,*,*,*,*,*,*,18.407844,19.50888,20.465158,19.295337,19.32684,19.18827,19.087285,20.48,19.17
102,193,*,*,*,*,*,*,*,*,*,*,19.163497,20.770759,21.792588,20.090869,19.789992,19.919108,19.874581,21.17,20.14
102,195,*,*,*,*,*,*,*,*,*,*,19.571488,21.306917,22.627992,20.595113,20.254761,20.647904,20.62881,21.84,20.67
102,197,*,*,*,*,*,*,*,*,*,*,19.785646,21.62353,22.901448,20.987179,20.759295,21.319193,21.390901,22.5,21.08
102,199,*,*,*,*,*,*,*,*,*,*,20.201429,22.058139,22.969646,21.506102,21.301915,21.895703,22.134781,23.26,21.93
102,201,*,*,*,*,*,*,*,*,*,*,20.580098,22.602539,23.313224,22.090342,21.864445,22.410642,22.824744,23.72,21.97
102,203,*,*,*,*,*,*,*,*,*,*,20.973693,23.209619,23.888384,22.68897,22.452411,22.927778,23.41872,24.41,22.87
102,205,*,*,*,*,*,*,*,*,*,*,21.470723,23.847981,24.582418,23.329349,23.065881,23.500586,23.94883,25.01,23.04
102,207,*,*,*,*,*,*,*,*,*,*,22.081425,24.514515,25.345974,24.010165,23.695026,24.141068,24.483166,25.36,23.94
102,209,*,*,*,*,*,*,*,*,*,*,22.764323,25.198508,26.136739,24.705999,24.324219,24.824351,25.075035,25.89,24.27
102,211,*,*,*,*,*,*,*,*,*,*,23.46264,25.894573,26.905457,25.392026,24.94998,25.516884,25.723806,26.64,25.1
102,213,*,*,*,*,*,*,*,*,*,*,24.147777,26.585569,27.632434,26.062507,25.579178,26.195002,26.402792,27.15,25.93
102,215,*,*,*,*,*,*,*,*,*,*,24.82283,27.259122,28.361362,26.728886,26.202363,26.854925,27.094885,27.82,25.89
102,217,*,*,*,*,*,*,*,*,*,*,25.499671,27.918942,29.155135,27.405135,26.801998,27.49424,27.776035,28.47,26.86
102,219,*,*,*,*,*,*,*,*,*,*,26.17979,28.558385,29.96413,28.074454,27.379929,28.1012,28.402573,29.14,27.26
102,221,*,*,*,*,*,*,*,*,*,*,26.845748,29.17365,30.662024,28.700093,27.948446,28.663424,28.949986,30.01,27.97
102,223,*,*,*,*,*,*,*,*,*,*,27.47746,29.768924,31.230808,29.264582,28.509878,29.177301,29.437269,30.46,28.46
102,225,*,*,*,*,*,*,*,*,*,*,28.056909,30.339783,31.750318,29.784662,29.045498,29.64643,29.89187,31.18,29.05
102,227,*,*,*,*,*,*,*,*,*,*,28.573863,30.888088,32.254865,30.275772,29.520015,30.07995,30.335976,31.79,29.47
102,229,*,*,*,*,*,*,*,*,*,*,29.022517,31.410338,32.726224,30.740313,29.906888,30.483778,30.766184,32.26,29.9
102,231,*,*,*,*,*,*,*,*,*,*,29.396359,31.900528,33.14245,31.161266,30.249557,30.856843,31.147645,32.93,30.21
102,233,*,*,*,*,*,*,*,*,*,*,29.704006,32.361765,33.482713,31.521589,30.619613,31.202978,31.225974,*,30.96
102,235,*,*,*,*,*,*,*,*,*,*,29.973765,32.799629,33.767656,31.833583,31.025809,31.531405,31.117163,*,*
