Z,N,AME2003,AME2003_sd,AME2016,AME2016_sd,JYFLTRAP2017,JYFLTRAP2017_sd,TRIUMF2018,TRIUMF2018_sd,RIKEN2018,RIKEN2018_sd,SKM*,SKP,SLY4,SVMIN,UNEDF0,UNEDF1,UNEDF2,FRDM2012,HFB24
102,169,*,*,*,*,*,*,*,*,*,*,4.373268,3.751833,3.650735,3.878879,4.014645,4.08102,4.592741,3.97,4.4
102,171,*,*,*,*,*,*,*,*,*,*,4.45754,3.671423,4.137855,4.059352,3.986945,4.398502,4.254772,4.17,3.83
102,173,*,*,*,*,*,*,*,*,*,*,4.300236,3.612298,3.648625,4.02403,3.848314,4.110307,3.840503,4.03,4.45
102,175,*,*,*,*,*,*,*,*,*,*,4.28864,3.637665,3.701332,3.936077,4.044076,4.031674,3.755109,3.74,4.03
102,177,*,*,*,*,*,*,*,*,*,*,4.079318,3.478889,3.483768,3.703007,4.018542,3.81061,3.559526,3.59,3.76
102,179,*,*,*,*,*,*,*,*,*,*,3.633855,3.374433,3.0106,3.501049,3.875141,3.600884,3.287026,3.07,3.32
102,181,*,*,*,*,*,*,*,*,*,*,3.583779,3.562906,3.035402,3.587385,3.950783,3.617781,3.214704,3.14,2.82
102,183,*,*,*,*,*,*,*,*,*,*,3.582371,3.111176,3.033022,3.195656,3.652105,3.435146,3.10611,3.01,3.14
102,185,*,*,*,*,*,*,*,*,*,*,2.236867,2.124429,0.982869,1.842802,1.99945,1.834339,1.75774,2.06,1.29
102,187,*,*,*,*,*,*,*,*,*,*,2.749347,1.59728,0.66114,1.345523,1.651005,1.490858,1.589459,2.1,1.56
102,189,*,*,*,*,*,*,*,*,*,*,3.028652,1.426518,1.452398,1.626621,2.120414,2.161239,1.949545,2.22,3.24
102,191,*,*,*,*,*,*,*,*,*,*,2.882539,1.801407,2.0321,2.220553,2.364248,2.323051,2.267679,2.37,3.25
102,193,*,*,*,*,*,*,*,*,*,*,2.66931,1.720888,1.846748,2.032613,2.373165,2.339808,2.230245,2.18,3.25
102,195,*,*,*,*,*,*,*,*,*,*,2.366639,1.605997,1.655267,1.896691,2.340808,2.286086,2.166463,2.03,2.76
102,197,*,*,*,*,*,*,*,*,*,*,2.493587,1.591107,1.425831,1.944746,2.288975,2.1848,2.022201,1.93,3.14
102,199,*,*,*,*,*,*,*,*,*,*,2.391235,1.532927,1.441354,1.93622,2.1983,2.074961,1.885021,1.87,3.24
102,201,*,*,*,*,*,*,*,*,*,*,2.298064,1.43806,1.463748,1.820254,2.076616,1.957611,1.756258,1.73,2.42
102,203,*,*,*,*,*,*,*,*,*,*,2.232811,1.296701,1.420664,1.684384,1.914298,1.823401,1.598851,1.41,2.69
102,205,*,*,*,*,*,*,*,*,*,*,2.138294,1.140187,1.277556,1.514476,1.73057,1.658712,1.413244,1.16,2.21
102,207,*,*,*,*,*,*,*,*,*,*,1.979769,0.972844,1.040324,1.330071,1.562487,1.485176,1.249536,0.96,2.56
102,209,*,*,*,*,*,*,*,*,*,*,1.778582,0.816506,0.763016,1.15922,1.424375,1.343531,1.116482,0.86,1.79
102,211,*,*,*,*,*,*,*,*,*,*,1.595448,0.66393,0.597401,1.023018,1.304421,1.23293,0.988394,0.81,1.87
102,213,*,*,*,*,*,*,*,*,*,*,1.473395,0.498346,0.533587,0.88633,1.160963,1.111361,0.863415,0.74,1.19
102,215,*,*,*,*,*,*,*,*,*,*,1.365143,0.312949,0.414945,0.715296,0.946678,0.923546,0.720309,0.65,1.49
102,217,*,*,*,*,*,*,*,*,*,*,1.153707,0.114033,0.229075,0.502893,0.709094,0.694406,0.532387,0.59,1.12
102,219,*,*,*,*,*,*,*,*,*,*,0.870065,-0.082897,-0.076201,0.296423,0.528048,0.502277,0.320337,0.43,0.88
102,221,*,*,*,*,*,*,*,*,*,*,0.654319,-0.249035,-0.4417,0.124077,0.416034,0.374239,0.144809,0.27,0.7
102,223,*,*,*,*,*,*,*,*,*,*,0.529369,-0.399701,-0.616579,-0.012156,0.323314,0.267538,-0.009611,-0.11,0.81
102,225,*,*,*,*,*,*,*,*,*,*,0.421334,-0.536082,-0.651281,-0.130758,0.216091,0.162272,-0.153973,-0.18,0.97
102,227,*,*,*,*,*,*,*,*,*,*,0.293174,-0.677368,-0.693632,-0.255636,0.077992,0.04058,-0.269316,-0.27,0.35
102,229,*,*,*,*,*,*,*,*,*,*,0.108788,-0.820712,-0.75759,-0.403306,-0.074936,-0.105545,-0.386527,-0.52,0.35
102,231,*,*,*,*,*,*,*,*,*,*,-0.098129,-0.963748,-0.974932,-0.569032,-0.185853,-0.252681,-0.522026,-0.5,0.15
102,233,*,*,*,*,*,*,*,*,*,*,-0.253156,-1.106907,-1.346591,-0.713246,-0.289177,-0.374715,-0.634203,-0.67,0.07
102,235,*,*,*,*,*,*,*,*,*,*,-0.336076,-1.229974,-1.527186,-0.814211,-0.408327,-0.47431,-0.412486,-0.57,-0.27
102,237,*,*,*,*,*,*,*,*,*,*,-0.319154,-1.34157,-1.452993,-0.85738,-0.520949,-0.563713,-0.308053,*,-0.03
102,239,*,*,*,*,*,*,*,*,*,*,-0.214949,-1.434527,-1.36168,-0.924828,-0.615974,-0.536135,-0.448613,*,0.24
102,241,*,*,*,*,*,*,*,*,*,*,-0.056165,-1.29079,-0.904488,-0.611357,-0.700502,-0.149535,-0.551063,*,-0.15
102,243,*,*,*,*,*,*,*,*,*,*,-0.046189,-1.409953,-0.903108,-0.535687,-0.770386,-0.199009,-0.615922,*,*
102,245,*,*,*,*,*,*,*,*,*,*,-0.198371,-1.519842,-1.120438,-0.635013,-0.596944,-0.263166,-0.670324,*,*
102,247,*,*,*,*,*,*,*,*,*,*,-0.390739,-1.500277,-1.330634,-0.683308,-0.29461,-0.294154,-0.726345,*,*
102,249,*,*,*,*,*,*,*,*,*,*,-0.422384,-1.453169,-1.280851,-0.702414,-0.288113,-0.301183,-0.754415,*,*
102,251,*,*,*,*,*,*,*,*,*,*,-0.481049,-1.396391,-1.319095,-0.728446,-0.276954,-0.298043,-0.758753,*,*
102,253,*,*,*,*,*,*,*,*,*,*,-0.548356,-1.212979,-1.384412,-0.721341,-0.215867,-0.257252,-0.735387,*,*
102,255,*,*,*,*,*,*,*,*,*,*,-0.439608,-1.150504,-1.20627,-0.354391,0.12307,0.062932,-0.449942,*,*
102,257,*,*,*,*,*,*,*,*,*,*,-0.490979,-1.542501,-1.443431,-0.964833,-0.476625,-0.432652,-0.837859,*,*
102,259,*,*,*,*,*,*,*,*,*,*,-1.364717,-2.089707,-3.034346,-1.950657,-1.697458,-1.61279,-1.895309,*,*
102,261,*,*,*,*,*,*,*,*,*,*,-1.739601,-2.469192,-3.29908,-2.40675,-2.026192,-1.901914,-2.326916,*,*
102,263,*,*,*,*,*,*,*,*,*,*,-1.389857,-2.6422,-3.054327,-2.433366,-1.587547,-1.411517,-1.905494,*,*
102,265,*,*,*,*,*,*,*,*,*,*,-1.385347,-2.756869,-2.727377,-2.076431,-1.532549,-1.532685,*,*,*
102,267,*,*,*,*,*,*,*,*,*,*,-1.283927,-2.653078,-2.586221,-1.974378,-1.53045,-1.552612,*,*,*
102,269,*,*,*,*,*,*,*,*,*,*,-1.173595,-2.541523,-2.435242,-1.89656,-1.552076,-1.521853,*,*,*
102,271,*,*,*,*,*,*,*,*,*,*,-1.141657,-2.509202,-2.308131,-1.846883,-1.57544,-1.480084,*,*,*
102,273,*,*,*,*,*,*,*,*,*,*,-1.156331,-2.530826,-2.310713,-1.841573,-1.584594,-1.454767,*,*,*
102,275,*,*,*,*,*,*,*,*,*,*,-1.227392,-2.586334,-2.409781,-1.894048,-1.585477,-1.475745,*,*,*
102,277,*,*,*,*,*,*,*,*,*,*,-1.349531,-2.664096,-2.539846,-1.968789,-1.569548,-1.529735,*,*,*
102,279,*,*,*,*,*,*,*,*,*,*,-1.471649,-2.735922,-2.662232,-2.036005,-1.620527,-1.584048,*,*,*
102,281,*,*,*,*,*,*,*,*,*,*,-1.558255,-2.757404,-2.748585,-2.094756,-1.69272,-1.637176,*,*,*
102,283,*,*,*,*,*,*,*,*,*,*,-1.627341,-2.828871,-2.806585,-2.154291,-1.772494,-1.704245,*,*,*
102,285,*,*,*,*,*,*,*,*,*,*,-1.689872,-2.900464,-2.862975,-2.223185,-1.853335,-1.780751,*,*,*
102,287,*,*,*,*,*,*,*,*,*,*,-1.706916,-2.98221,-2.921953,-2.29478,-1.928057,-1.856205,*,*,*
102,289,*,*,*,*,*,*,*,*,*,*,-1.771589,-3.05728,-2.994197,-2.367646,-1.995835,-1.915862,*,*,*
102,291,*,*,*,*,*,*,*,*,*,*,-1.876097,-3.128054,-3.094372,-2.433777,-2.051244,-1.951523,*,*,*
102,293,*,*,*,*,*,*,*,*,*,*,-1.971891,-3.191706,-3.178031,-2.498974,-2.111471,-1.978711,*,*,*
102,295,*,*,*,*,*,*,*,*,*,*,-2.052832,-3.243548,-3.229122,-2.562691,-2.166865,-2.009062,*,*,*
102,297,*,*,*,*,*,*,*,*,*,*,-2.122192,-3.316016,-3.269389,-2.624964,-2.221682,-2.05598,*,*,*
102,299,*,*,*,*,*,*,*,*,*,*,-2.202692,-3.371792,-3.319304,-2.693939,-2.277616,-2.11681,*,*,*
104,125,*,*,*,*,*,*,*,*,*,*,10.543437,10.875214,10.632588,10.641115,10.923677,10.581944,*,*,*
104,127,*,*,*,*,*,*,*,*,*,*,9.176978,8.80083,7.836351,8.614242,8.649275,9.058736,*,*,*
104,129,*,*,*,*,*,*,*,*,*,*,9.802613,9.313187,8.937231,9.49689,9.428269,9.703537,*,*,*
104,131,*,*,*,*,*,*,*,*,*,*,9.507571,9.109431,9.351922,9.247829,9.405572,9.426496,*,*,*
104,133,*,*,*,*,*,*,*,*,*,*,9.215648,8.811057,8.991722,8.955175,9.148169,9.079063,*,*,*
104,135,*,*,*,*,*,*,*,*,*,*,8.904352,8.571715,8.538711,8.619628,9.005957,8.758132,*,8.87,9.43
104,137,*,*,*,*,*,*,*,*,*,*,8.924314,8.566002,8.199154,8.496019,8.8677,8.523506,*,8.59,9.39
104,139,*,*,*,*,*,*,*,*,*,*,8.850129,8.357848,8.506094,8.431577,8.649826,8.544767,*,8.33,8.59
104,141,*,*,*,*,*,*,*,*,*,*,8.664535,8.132668,8.236666,8.204138,8.397734,8.316845,8.235647,8.16,9.15
104,143,*,*,*,*,*,*,*,*,*,*,8.431435,7.877282,7.908114,7.944492,8.125982,8.028311,7.965399,7.88,8.35
104,145,*,*,*,*,*,*,*,*,*,*,8.177655,7.585965,7.626044,7.676982,7.84391,7.761866,7.669739,7.65,8.26
104,147,*,*,*,*,*,*,*,*,*,*,7.886744,7.247458,7.39378,7.406193,7.50983,7.502699,7.416284,7.46,7.47
104,149,*,*,*,*,*,*,*,*,*,*,7.579147,6.878781,7.07636,7.078908,7.145836,7.202665,7.127955,7.23,7.19
104,151,*,*,*,*,*,*,*,*,*,*,7.167438,6.547662,6.51491,6.671009,6.796922,6.761331,6.700336,6.96,6.83
104,153,*,*,6.42694,0.02085,*,*,*,*,*,*,6.631048,6.265683,6.022717,6.273494,6.507222,6.299421,6.221751,6.28,6.66
104,155,*,*,*,*,*,*,*,*,*,*,6.391838,5.996556,5.779883,5.976593,6.241812,5.998247,5.946873,5.97,6.0
104,157,*,*,*,*,*,*,*,*,*,*,6.312431,5.674456,5.598834,5.760807,5.945405,5.821089,5.782053,5.92,6.28
104,159,*,*,*,*,*,*,*,*,*,*,6.009873,5.313839,5.460169,5.529353,5.60838,5.630936,5.463669,5.88,6.06
104,161,*,*,*,*,*,*,*,*,*,*,5.48953,4.953213,5.02046,5.140444,5.248076,5.223126,5.023552,5.61,5.78
104,163,*,*,*,*,*,*,*,*,*,*,5.014582,4.645742,4.089039,4.652145,4.924311,4.674836,4.640267,5.14,5.11
104,165,*,*,*,*,*,*,*,*,*,*,4.746221,4.393524,3.826979,4.328616,4.67601,4.373176,4.357163,4.52,5.06
104,167,*,*,*,*,*,*,*,*,*,*,4.648483,4.163309,3.864731,4.213382,4.545624,4.297948,4.178293,4.48,4.73
104,169,*,*,*,*,*,*,*,*,*,*,4.553272,4.139307,3.903621,4.141716,4.450782,4.235676,4.531933,4.3,4.66
104,171,*,*,*,*,*,*,*,*,*,*,4.810995,4.045432,4.170085,4.164751,4.310124,4.619814,4.572337,4.49,4.5
104,173,*,*,*,*,*,*,*,*,*,*,4.535104,3.812652,3.92659,4.308781,4.126389,4.389812,4.123624,4.39,4.76
104,175,*,*,*,*,*,*,*,*,*,*,4.353095,3.786658,4.000842,4.22617,4.236005,4.316543,4.056598,4.07,4.48
104,177,*,*,*,*,*,*,*,*,*,*,4.37945,3.76562,3.797292,3.987243,4.320133,4.093384,3.854192,3.7,4.28
104,179,*,*,*,*,*,*,*,*,*,*,3.908266,3.613773,3.279132,3.756791,4.163777,3.845648,3.546603,3.44,3.63
104,181,*,*,*,*,*,*,*,*,*,*,3.83306,3.728219,3.26628,3.797695,4.210063,3.8212,3.420271,3.46,3.1
104,183,*,*,*,*,*,*,*,*,*,*,3.788619,3.400267,3.306501,3.446475,3.931199,3.680923,3.356282,3.33,3.41
104,185,*,*,*,*,*,*,*,*,*,*,2.619635,2.423522,1.293609,2.15292,2.295867,2.133973,2.077963,2.34,1.63
104,187,*,*,*,*,*,*,*,*,*,*,3.290678,1.90083,0.967894,1.64924,1.939652,1.773036,1.891197,2.31,1.88
104,189,*,*,*,*,*,*,*,*,*,*,3.267334,2.104128,2.384448,2.364694,2.343372,2.449781,2.520436,2.43,3.62
104,191,*,*,*,*,*,*,*,*,*,*,3.207116,2.250685,2.335361,2.513515,2.553496,2.726535,2.556587,2.67,3.72
104,193,*,*,*,*,*,*,*,*,*,*,3.014427,2.054996,2.232355,2.346873,2.522016,2.464364,2.389493,2.51,3.07
104,195,*,*,*,*,*,*,*,*,*,*,2.777614,1.880189,2.050554,2.177024,2.498952,2.533703,2.258594,2.35,3.22
104,197,*,*,*,*,*,*,*,*,*,*,2.647196,1.777547,1.816404,2.034244,2.545857,2.494761,2.335016,2.32,3.24
104,199,*,*,*,*,*,*,*,*,*,*,2.637123,1.730874,1.54175,1.994559,2.4537,2.375928,2.213394,2.19,3.24
104,201,*,*,*,*,*,*,*,*,*,*,2.508143,1.670024,1.492302,2.043197,2.3369,2.251327,2.087268,2.08,2.25
104,203,*,*,*,*,*,*,*,*,*,*,2.400838,1.559854,1.524573,1.966932,2.191219,2.118015,1.931867,1.66,2.37
104,205,*,*,*,*,*,*,*,*,*,*,2.33201,1.436907,1.551089,1.809661,2.021462,1.955747,1.756855,1.41,2.52
104,207,*,*,*,*,*,*,*,*,*,*,2.246533,1.295736,1.382137,1.640716,1.858062,1.786266,1.56962,1.33,2.52
104,209,*,*,*,*,*,*,*,*,*,*,2.101361,1.147468,1.118928,1.47945,1.720284,1.646396,1.402713,1.16,2.68
104,211,*,*,*,*,*,*,*,*,*,*,1.941525,0.998348,0.953931,1.342121,1.601644,1.542684,1.26913,1.03,1.66
104,213,*,*,*,*,*,*,*,*,*,*,1.823759,0.83699,0.886349,1.210523,1.46313,1.428108,1.152964,1.09,1.51
104,215,*,*,*,*,*,*,*,*,*,*,1.70887,0.653283,0.790611,1.049244,1.261405,1.252168,1.035382,0.98,1.44
104,217,*,*,*,*,*,*,*,*,*,*,1.494891,0.447871,0.640665,0.852055,1.033869,1.025344,0.856529,0.88,1.36
104,219,*,*,*,*,*,*,*,*,*,*,1.206521,0.244753,0.303396,0.631479,0.851222,0.814181,0.623228,0.71,1.07
104,221,*,*,*,*,*,*,*,*,*,*,0.963483,0.070286,-0.148518,0.42668,0.732296,0.656352,0.420422,0.54,0.78
104,223,*,*,*,*,*,*,*,*,*,*,0.812354,-0.085463,-0.34193,0.266634,0.631061,0.52797,0.257306,0.2,0.78
104,225,*,*,*,*,*,*,*,*,*,*,0.697503,-0.239614,-0.361818,0.146862,0.51288,0.414245,0.115103,0.16,1.25
104,227,*,*,*,*,*,*,*,*,*,*,0.555796,-0.38801,-0.404491,0.021204,0.34945,0.288441,-0.001702,-0.12,0.9
104,229,*,*,*,*,*,*,*,*,*,*,0.349156,-0.546143,-0.471598,-0.142988,0.157542,0.12579,-0.136988,-0.06,0.96
104,231,*,*,*,*,*,*,*,*,*,*,0.11352,-0.701555,-0.723039,-0.328145,-0.014775,-0.050304,-0.304533,-0.16,0.24
104,233,*,*,*,*,*,*,*,*,*,*,-0.067204,-0.855963,-1.159031,-0.497056,-0.136084,-0.19217,-0.450001,-0.29,0.42
104,235,*,*,*,*,*,*,*,*,*,*,-0.166577,-0.982633,-1.356577,-0.626173,-0.220267,-0.297863,-0.511091,-0.66,0.41
104,237,*,*,*,*,*,*,*,*,*,*,-0.230314,-1.109358,-1.283823,-0.689194,-0.250643,-0.389833,-0.24663,*,0.5
104,239,*,*,*,*,*,*,*,*,*,*,-0.003496,-1.092897,-1.208366,-0.748373,-0.278758,-0.484216,-0.247437,*,-0.2
104,241,*,*,*,*,*,*,*,*,*,*,0.012695,-1.041079,-0.880981,-0.546769,-0.332017,-0.068911,-0.352264,*,0.18
104,243,*,*,*,*,*,*,*,*,*,*,-0.034609,-1.137868,-0.687035,-0.450719,-0.40893,0.01011,-0.404756,*,0.2
104,245,*,*,*,*,*,*,*,*,*,*,-0.085416,-1.25165,-0.917385,-0.441983,-0.444254,-0.071574,-0.471614,*,-0.16
104,247,*,*,*,*,*,*,*,*,*,*,-0.178062,-1.376933,-1.148341,-0.503371,-0.094761,-0.111273,-0.537137,*,*
104,249,*,*,*,*,*,*,*,*,*,*,-0.320763,-1.507542,-1.083276,-0.524313,-0.092032,-0.123363,-0.573443,*,*
104,251,*,*,*,*,*,*,*,*,*,*,-0.510883,-1.483683,-1.148325,-0.567995,-0.092194,-0.140114,-0.591895,*,*
104,253,*,*,*,*,*,*,*,*,*,*,-0.584516,-1.165399,-1.255467,-0.617897,-0.101404,-0.118403,-0.58508,*,*
104,255,*,*,*,*,*,*,*,*,*,*,-0.352428,-0.945103,-1.109178,-0.211656,0.303574,0.176969,-0.323816,*,*
104,257,*,*,*,*,*,*,*,*,*,*,-0.337542,-1.337329,-1.279007,-0.795763,-0.286897,-0.257009,-0.691145,*,*
104,259,*,*,*,*,*,*,*,*,*,*,-1.180227,-1.886589,-2.825682,-1.767531,-1.525899,-1.454125,-1.707309,*,*
104,261,*,*,*,*,*,*,*,*,*,*,-1.556464,-2.280517,-3.147948,-2.22801,-1.873338,-1.760459,-2.161737,*,*
104,263,*,*,*,*,*,*,*,*,*,*,-1.007227,-2.445303,-2.88202,-2.283764,-1.520957,-1.335345,-1.765307,*,*
104,265,*,*,*,*,*,*,*,*,*,*,-1.000877,-2.546685,-2.559075,-1.907072,-1.393265,-1.388992,*,*,*
104,267,*,*,*,*,*,*,*,*,*,*,-1.051418,-2.321789,-2.398803,-1.787561,-1.371343,-1.371592,*,*,*
104,269,*,*,*,*,*,*,*,*,*,*,-1.110725,-2.290093,-2.23224,-1.696833,-1.384032,-1.313108,*,*,*
104,271,*,*,*,*,*,*,*,*,*,*,-1.184075,-2.353468,-2.104156,-1.6424,-1.405798,-1.263741,*,*,*
104,273,*,*,*,*,*,*,*,*,*,*,-1.272246,-2.416897,-2.090276,-1.632653,-1.423103,-1.241476,*,*,*
104,275,*,*,*,*,*,*,*,*,*,*,-1.367104,-2.470642,-2.160672,-1.678284,-1.434077,-1.267785,*,*,*
104,277,*,*,*,*,*,*,*,*,*,*,-1.094979,-2.43699,-2.280084,-1.74982,-1.445152,-1.325224,*,*,*
104,279,*,*,*,*,*,*,*,*,*,*,-1.221241,-2.510037,-2.409941,-1.822488,-1.430984,-1.378555,*,*,*
104,281,*,*,*,*,*,*,*,*,*,*,-1.314896,-2.58721,-2.512339,-1.895351,-1.502413,-1.42663,*,*,*
104,283,*,*,*,*,*,*,*,*,*,*,-1.401768,-2.674591,-2.580798,-1.962491,-1.580667,-1.493369,*,*,*
104,285,*,*,*,*,*,*,*,*,*,*,-1.486237,-2.707064,-2.637599,-2.03254,-1.671181,-1.590413,*,*,*
104,287,*,*,*,*,*,*,*,*,*,*,-1.531353,-2.776676,-2.692062,-2.104797,-1.750345,-1.689048,*,*,*
104,289,*,*,*,*,*,*,*,*,*,*,-1.554055,-2.856648,-2.783639,-2.179641,-1.825344,-1.765995,*,*,*
104,291,*,*,*,*,*,*,*,*,*,*,-1.63908,-2.930039,-2.900557,-2.255327,-1.886156,-1.808124,*,*,*
104,293,*,*,*,*,*,*,*,*,*,*,-1.745082,-2.995228,-2.981726,-2.321914,-1.947539,-1.832645,*,*,*
104,295,*,*,*,*,*,*,*,*,*,*,-1.838628,-3.078423,-3.020076,-2.378291,-2.007958,-1.859781,*,*,*
104,297,*,*,*,*,*,*,*,*,*,*,-1.917331,-3.14371,-3.051792,-2.43924,-2.073849,-1.909827,*,*,*
104,299,*,*,*,*,*,*,*,*,*,*,-1.98478,-3.217613,-3.104009,-2.505032,-2.13738,-1.976784,*,*,*
106,129,*,*,*,*,*,*,*,*,*,*,10.205892,10.135996,9.290454,9.891793,9.706146,10.058521,*,*,*
106,131,*,*,*,*,*,*,*,*,*,*,9.942665,9.10326,9.799913,9.663259,9.818046,9.756841,*,*,*
106,133,*,*,*,*,*,*,*,*,*,*,9.639254,9.276905,9.42926,9.405035,9.527489,9.654824,*,*,*
106,135,*,*,*,*,*,*,*,*,*,*,9.361417,8.985439,8.957364,9.040369,9.357152,9.202672,*,*,*
106,137,*,*,*,*,*,*,*,*,*,*,9.101443,8.794466,8.492816,8.707131,9.236438,8.803412,*,*,9.03
106,139,*,*,*,*,*,*,*,*,*,*,9.187755,8.73679,8.6531,8.722693,9.014277,8.686481,*,8.65,9.22
106,141,*,*,*,*,*,*,*,*,*,*,9.005639,8.505235,8.582022,8.577371,8.771869,8.630479,*,8.51,8.85
106,143,*,*,*,*,*,*,*,*,*,*,8.776987,8.25467,8.274541,8.328057,8.511537,8.394526,*,8.25,8.46
106,145,*,*,*,*,*,*,*,*,*,*,8.548034,7.985437,8.042703,8.083883,8.246326,8.153838,8.068864,8.07,8.13
106,147,*,*,*,*,*,*,*,*,*,*,8.309931,7.671853,7.871143,7.848027,7.956592,7.944921,7.855186,7.87,7.53
106,149,*,*,*,*,*,*,*,*,*,*,8.069471,7.331354,7.576136,7.549855,7.616249,7.685195,7.621528,7.62,7.78
106,151,*,*,*,*,*,*,*,*,*,*,7.669861,7.011421,7.003983,7.139164,7.257926,7.24787,7.227915,7.38,7.22
106,153,*,*,*,*,*,*,*,*,*,*,7.103301,6.721748,6.507703,6.736028,6.949939,6.767127,6.721242,6.73,6.95
106,155,*,*,6.61383,0.02762,*,*,*,*,*,*,6.863439,6.459803,6.284749,6.453808,6.690605,6.47568,6.426366,6.44,6.4
106,157,*,*,*,*,*,*,*,*,*,*,6.786928,6.150311,6.137304,6.250526,6.42349,6.313659,6.256239,6.34,6.51
106,159,*,*,*,*,*,*,*,*,*,*,6.51841,5.786967,6.024861,6.0357,6.115186,6.138276,5.939788,6.31,6.41
106,161,*,*,*,*,*,*,*,*,*,*,5.996911,5.406295,5.555308,5.605235,5.722113,5.697677,5.503313,6.06,5.88
106,163,*,*,*,*,*,*,*,*,*,*,5.427215,5.061503,4.518853,5.048712,5.339035,5.05969,5.06377,5.5,5.53
106,165,*,*,*,*,*,*,*,*,*,*,5.109497,4.779423,4.256165,4.700699,5.062665,4.743603,4.718939,4.88,5.37
106,167,*,*,*,*,*,*,*,*,*,*,4.985802,4.551089,4.230199,4.551797,4.916766,4.639711,4.489488,4.77,5.03
106,169,*,*,*,*,*,*,*,*,*,*,4.877033,4.344307,4.181893,4.429204,4.789484,4.52346,4.413701,4.68,4.93
106,171,*,*,*,*,*,*,*,*,*,*,4.643039,4.134178,4.179174,4.3066,4.604237,4.607832,4.893194,4.89,4.31
106,173,*,*,*,*,*,*,*,*,*,*,4.780876,4.208696,4.219447,4.519123,4.3841,4.689725,4.437949,4.76,4.71
106,175,*,*,*,*,*,*,*,*,*,*,4.870074,4.233393,4.319662,4.534513,4.4742,4.626842,4.37394,4.47,4.03
106,177,*,*,*,*,*,*,*,*,*,*,4.692655,4.085293,4.127756,4.292624,4.634311,4.398226,4.174255,3.94,4.35
106,179,*,*,*,*,*,*,*,*,*,*,4.22692,3.874926,3.590311,4.041184,4.472431,4.125029,3.841748,3.83,3.14
106,181,*,*,*,*,*,*,*,*,*,*,4.127782,3.927962,3.578581,4.052416,4.506386,4.0717,3.712398,3.78,2.58
106,183,*,*,*,*,*,*,*,*,*,*,4.038144,3.686543,3.519318,3.701343,4.207927,3.931226,3.597647,3.63,3.69
106,185,*,*,*,*,*,*,*,*,*,*,2.997116,2.723624,1.613443,2.461512,2.595186,2.43511,2.396796,2.55,1.97
106,187,*,*,*,*,*,*,*,*,*,*,3.679317,2.203706,1.766316,1.974456,2.232024,2.261328,2.67874,2.59,2.2
106,189,*,*,*,*,*,*,*,*,*,*,3.580615,2.850882,2.689186,2.954745,2.533303,3.126796,2.974073,2.76,4.26
106,191,*,*,*,*,*,*,*,*,*,*,3.454531,2.586525,2.59059,2.814511,2.752563,2.982067,2.850333,2.66,3.86
106,193,*,*,*,*,*,*,*,*,*,*,3.26906,2.369084,2.477248,2.641575,2.836267,2.779724,2.672928,2.83,3.5
106,195,*,*,*,*,*,*,*,*,*,*,3.036851,2.149746,2.350128,2.451992,2.705288,2.554348,2.472096,2.68,3.13
106,197,*,*,*,*,*,*,*,*,*,*,2.812679,1.976578,2.111693,2.275158,2.709366,2.397637,2.3147,2.61,3.52
106,199,*,*,*,*,*,*,*,*,*,*,2.783375,1.88223,1.786569,2.129191,2.712829,2.567696,2.21139,2.52,3.17
106,201,*,*,*,*,*,*,*,*,*,*,2.755608,1.88859,1.577056,2.170248,2.594848,2.562481,2.388539,2.35,2.84
106,203,*,*,*,*,*,*,*,*,*,*,2.632749,1.867363,1.689557,2.232362,2.461203,2.428936,2.25701,2.03,2.64
106,205,*,*,*,*,*,*,*,*,*,*,2.517523,1.740012,1.885542,2.083057,2.309321,2.251452,2.094978,1.76,2.98
106,207,*,*,*,*,*,*,*,*,*,*,2.448864,1.58611,1.675977,1.910049,2.154646,2.056238,1.909689,1.65,2.89
106,209,*,*,*,*,*,*,*,*,*,*,2.358647,1.436069,1.385135,1.751037,2.016821,1.891119,1.717045,1.59,2.66
106,211,*,*,*,*,*,*,*,*,*,*,2.245383,1.296381,1.194781,1.610909,1.896338,1.765825,1.541355,1.56,2.67
106,213,*,*,*,*,*,*,*,*,*,*,2.140215,1.144097,1.131918,1.495784,1.762301,1.655775,1.390429,1.28,2.2
106,215,*,*,*,*,*,*,*,*,*,*,2.026325,0.976127,1.10456,1.367365,1.579428,1.515104,1.269104,1.19,1.72
106,217,*,*,*,*,*,*,*,*,*,*,1.839593,0.784404,1.037667,1.201464,1.364541,1.338538,1.119854,1.2,1.73
106,219,*,*,*,*,*,*,*,*,*,*,1.588819,0.59521,0.709674,0.982334,1.181942,1.143042,0.92105,0.99,1.57
106,221,*,*,*,*,*,*,*,*,*,*,1.343256,0.418014,0.212562,0.763729,1.0503,0.969303,0.725441,0.87,0.94
106,223,*,*,*,*,*,*,*,*,*,*,1.166902,0.2572,0.022189,0.589437,0.938351,0.829633,0.553476,0.58,1.71
106,225,*,*,*,*,*,*,*,*,*,*,1.036283,0.101801,0.015184,0.473018,0.815716,0.726447,0.419841,0.27,1.17
106,227,*,*,*,*,*,*,*,*,*,*,0.881923,-0.060998,-0.020181,0.345151,0.647739,0.604022,0.310143,0.34,0.69
106,229,*,*,*,*,*,*,*,*,*,*,0.655448,-0.236578,-0.086401,0.176768,0.44369,0.412205,0.164052,0.2,1.27
