Z,N,BE(MeV),BE_sd(MeV),BE_BEA(MeV),diff(MeV)
46,66,954.3442299999999,0.017946999999999998,954.3359839999999,0.008245999999985543
47,65,953.8499558999999,0.016884,953.8417279999999,0.008227900000065347
48,64,957.0236828,0.002659,957.0153600000001,0.008322799999859853
49,63,953.6568987,0.005126,953.6486399999999,0.008258700000169483
50,62,953.5397676,0.004283,953.5314880000001,0.008279599999923448
51,61,945.6968945000001,0.017829,945.6885759999999,0.008318500000200402
52,60,940.6150994,0.17027699999999998,940.6067999999999,0.008299400000055357
54,58,921.7158512000001,0.104097,921.707472,0.00837920000003578
44,69,949.8465965,0.069997,949.8383369999999,0.008259500000121989
45,68,955.5442634000001,0.048985999999999995,955.53591,0.008353400000146394
46,67,959.7712443,0.035792000000000004,959.762901,0.008343299999978626
47,66,962.3295552,0.016613,962.321221,0.00833419999992202
48,65,963.5638291,0.002673,963.5555200000001,0.008309099999905811
49,64,963.101837,0.003212,963.0934629999999,0.008374000000117121
50,63,961.2829229,0.004017000000000001,961.274502,0.008420900000032816
51,62,956.5872948,0.017585999999999997,956.5788999999999,0.008394800000132818
52,61,949.7322476999999,0.027945,949.723868,0.008379699999863988
53,60,941.7312236,0.053435,941.72279,0.008433599999989383
54,59,931.9128485,0.080586,931.9044459999999,0.008402500000102009
55,58,920.7424004000001,0.104129,920.7339440000001,0.00845640000000003
45,69,960.5646597,0.11271099999999999,960.5562480000001,0.008411699999896882
46,68,967.6472666,0.023634,967.63884,0.008426600000007056
47,67,968.3170715,0.024824000000000002,968.3087039999999,0.008367500000076689
48,66,972.6068763999999,0.0026739999999999997,972.5984100000001,0.008466399999861096
49,65,970.3757573,0.003205,970.3673160000001,0.008441299999958574
50,64,971.5821702000001,0.0031720000000000003,971.5736639999999,0.008506200000169883
51,63,964.7543191,0.027945,964.7458620000001,0.008457099999873208
52,62,961.3451729999999,0.027945,961.3366920000001,0.008480999999846972
54,60,944.9778498,0.011178,944.96937,0.008479799999918214
56,58,922.2728345999999,0.1392,922.264332,0.008502599999928862
44,71,960.2150551,0.128715,960.2066449999999,0.008410100000105558
45,70,967.212722,0.08104,967.20428,0.008441999999945438
46,69,972.6249869000001,0.060988,972.616525,0.008461900000042988
47,68,976.4266537999999,0.034921999999999995,976.4181950000001,0.008458799999857547
48,67,978.7478057000001,0.0027240000000000003,978.7393549999999,0.008450700000139477
49,66,979.4116036,0.004463,979.4031350000001,0.008468599999901016
50,65,979.1286325,0.002944,979.12012,0.008512499999937972
51,64,975.3137244,0.016024999999999998,975.3052250000001,0.008499399999891466
52,63,969.5907473000001,0.027945,969.58225,0.008497300000044561
53,62,963.0834522,0.028876000000000002,963.07486,0.008592200000066441
54,61,954.6200931000001,0.012109,954.61155,0.008543100000110826
45,71,971.8114973,0.13786099999999998,971.8029919999999,0.00850530000013805
46,70,980.2540632,0.055568,980.245588,0.008475200000020777
47,69,982.0787301,0.046773,982.0701519999999,0.008578100000136146
48,68,987.448098,0.00315,987.4395599999999,0.008538000000044121
49,67,986.1963919000001,0.004468,986.1878040000001,0.008587899999952242
50,66,988.6921467999999,0.002943,988.683544,0.00860279999994873
51,65,983.2028826999999,0.00584,983.194308,0.008574699999940094
52,64,980.8683356,0.027945,980.859692,0.008643600000027618
53,63,972.3093005000001,0.096592,972.300632,0.008668500000112545
54,62,967.0814544000001,0.013041,967.0728599999999,0.008594400000220048
46,71,984.8950585,0.059455,984.886461,0.008597499999950742
47,70,989.8477254,0.050109,989.839071,0.008654399999954876
48,69,993.2253923,0.003305,993.216744,0.008648300000004383
49,68,994.9628002000001,0.005668,994.9541939999999,0.008606200000144781
50,67,995.6353750999999,0.002922,995.62671,0.008665099999916492
51,66,993.0978419999999,0.009413,993.089214,0.00862799999993058
52,65,988.7676559,0.013412,988.758927,0.008728900000050999
53,64,983.3229338,0.027945,983.3142150000001,0.008718799999883231
54,63,976.2914536999999,0.010378,976.2827490000001,0.00870469999983925
55,62,967.7665736,0.06240999999999999,967.7578949999998,0.008678600000166625
46,72,991.9017818,0.209931,991.893132,0.008649799999943752
47,71,995.2194486999999,0.063806,995.2108199999999,0.008628700000031131
48,70,1001.5800336,0.020247,1001.571374,0.008659599999987222
49,69,1001.3194895,0.00825,1001.31083,0.00865950000002158
50,68,1004.9628704,0.002888,1004.954198,0.008672400000023117
51,67,1000.5238972999999,0.0041459999999999995,1000.5151559999998,0.008741300000110641
52,66,999.4631882,0.01477,999.4544539999999,0.008734200000048986
53,65,991.9308591,0.019760000000000003,991.922042,0.008817099999987477
54,64,988.256559,0.010378,988.2477579999999,0.008801000000175918
55,63,977.8045359,0.012753,977.79579,0.008745900000008078
47,72,1002.282687,0.08977500000000001,1002.27393,0.008757000000059634
48,71,1006.8503539,0.080371,1006.8416259999999,0.008727900000053523
49,70,1009.8650208,0.007713,1009.856253,0.008767799999986892
50,69,1011.4465587000001,0.002873,1011.437763,0.008795700000064244
51,68,1010.0733055999999,0.008199999999999999,1010.0645030000001,0.008802599999853555
52,67,1006.9979725000001,0.008441,1006.9891859999999,0.008786500000155684
53,66,1002.7967264,0.027945,1002.7878910000001,0.008835399999952642
54,65,997.0433003,0.010378,997.034479,0.008821300000022347
55,64,989.7716052,0.01394,989.762746,0.008859199999960765
56,63,981.2743071,0.200269,981.265432,0.008875099999954728
46,74,1002.7279774,0.123908,1002.71916,0.008817399999998088
47,73,1007.4456443,0.07316500000000001,1007.4368400000001,0.008804299999951581
48,72,1014.9883112,0.018793,1014.9794400000001,0.008871199999930468
49,71,1015.9669871,0.040078,1015.9581599999999,0.008827100000075916
50,70,1020.554654,0.002504,1020.5457600000001,0.008893999999941116
51,69,1017.0917129000001,0.007566,1017.0828,0.00891290000004119
52,68,1017.2895017999999,0.009696,1017.2805599999999,0.008941800000002331
53,67,1010.8921687000001,0.017861000000000002,1010.88324,0.008928700000069512
54,66,1008.4926966,0.011817,1008.4838399999999,0.008856600000171966
55,65,999.4265784999999,0.009970000000000001,999.4176,0.008978499999898304
56,64,993.6442454,0.300166,993.6352800000001,0.008965399999965484
47,74,1014.5290296000001,0.14681,1014.520144,0.008885600000098748
48,73,1020.1466965,0.084576,1020.1378109999999,0.00888550000001942
49,72,1024.1443634,0.027444,1024.135409,0.008954399999993257
50,71,1026.7250423,0.0024950000000000003,1026.716097,0.008945300000050338
51,70,1026.3337442,0.002198,1026.324783,0.008961199999930614
52,69,1024.5074511,0.025929999999999998,1024.49853,0.008921099999952276
53,68,1021.461227,0.010361,1021.4522340000001,0.008992999999918538
54,67,1016.8644089000001,0.011111000000000001,1016.8554439999999,0.008964900000137277
55,66,1010.7097957999999,0.013817,1010.700779,0.009016799999926661
56,65,1003.5697467,0.141851,1003.5606899999999,0.009056700000087403
48,74,1027.8873378,0.043023000000000006,1027.878426,0.008911800000078074
49,73,1029.9520437,0.050074,1029.9430320000001,0.009011699999973644
50,72,1035.5383016,0.002716,1035.52929,0.009011600000121689
51,71,1033.1401935000001,0.002197,1033.131136,0.009057500000153595
52,70,1034.3417134000001,0.00149,1034.3327140000001,0.00899939999999333
53,69,1029.3253803,0.005216999999999999,1029.316318,0.009062300000096002
54,68,1027.8180212,0.011111000000000001,1027.809008,0.0090132000000267
55,67,1019.8205191000001,0.031953,1019.81142,0.009099100000071303
56,66,1015.507297,0.027945,1015.4982319999999,0.009065000000077816
48,75,1032.5396121,0.040875999999999996,1032.5306340000002,0.008978099999922051
49,74,1037.872279,0.024121,1037.863176,0.009102999999868189
50,73,1041.4842108999999,0.002706,1041.475194,0.009016899999778616
51,72,1042.1055168,0.0020710000000000004,1042.0964669999998,0.009049800000184405
52,71,1041.2709647,0.0014830000000000002,1041.261912,0.009052699999983815
53,70,1039.2600505999999,0.003734,1039.250985,0.009065599999985352
54,69,1035.7829565,0.009537,1035.773898,0.009058500000037384
55,68,1030.7957423999999,0.012109,1030.786617,0.009125399999902584
56,67,1024.6247163,0.012109,1024.6155840000001,0.009132299999919269
48,76,1040.0105404,0.062641,1040.001392,0.009148400000185575
49,75,1043.3942073,0.04902,1043.385104,0.009103300000106174
50,74,1049.9718742,0.0013939999999999998,1049.962684,0.009190199999920878
51,73,1048.5730801,0.00207,1048.563964,0.009116100000028382
52,72,1050.695004,0.0014750000000000002,1050.685852,0.009151999999858162
53,71,1046.7530838999999,0.002373,1046.743892,0.009191899999905218
54,70,1046.2658928,0.001827,1046.256696,0.009196800000154326
55,69,1039.5547917,0.008304,1039.545568,0.009223699999893142
56,68,1036.1309236,0.012497,1036.12168,0.009243599999990693
57,67,1026.5174005,0.056669,1026.508208,0.00919249999992644
48,77,1044.7297077,0.068893,1044.7205,0.009207700000160912
49,76,1051.0693746,0.030038,1051.06025,0.009124599999950078
50,75,1055.7050415,0.001501,1055.695875,0.009166500000219457
51,74,1057.2796754,0.002584,1057.2705,0.00917540000000372
52,73,1057.2640423,0.0014750000000000002,1057.254875,0.00916729999994459
53,72,1056.2959391999998,0.001477,1056.28675,0.009189199999809716
54,71,1053.8692391,0.001869,1053.86,0.009239100000058897
55,70,1049.982417,0.007744,1049.973125,0.009291999999959444
56,69,1044.7804789,0.011111000000000001,1044.77125,0.009228899999925488
57,68,1038.0895648,0.025946,1038.08025,0.009314800000083778
48,78,1051.7699750000002,0.054143000000000004,1051.760682,0.009293000000070606
49,77,1056.4736418999998,0.040441000000000005,1056.464388,0.009253899999748683
50,76,1063.8983088,0.010698000000000001,1063.889064,0.009244800000033138
51,75,1063.4939757,0.03185,1063.48473,0.009245700000064971
52,74,1066.3778015999999,0.001477,1066.368492,0.009309599999824059
53,73,1063.4414295000001,0.0037440000000000004,1063.4320619999999,0.009367500000280415
54,72,1063.9170964,0.006246000000000001,1063.9077119999997,0.009384400000271853
55,71,1058.3111673,0.012109,1058.3018459999998,0.009321300000237898
56,70,1055.8538222,0.012497,1055.844468,0.009354199999961565
57,69,1047.3750291000001,0.09050799999999999,1047.365676,0.009353100000225822
58,68,1042.439786,0.027945,1042.430382,0.009403999999904045
48,79,1056.0310442999998,0.074386,1056.021764,0.009280299999772978
49,78,1063.7167112,0.039552,1063.707423,0.009288199999900826
50,77,1069.4483781000001,0.024562999999999998,1069.4390600000002,0.009318099999973128
51,76,1071.867045,0.005228,1071.8576480000002,0.009396999999808031
52,75,1072.6657119,0.001528,1072.656351,0.009360899999819594
53,74,1072.5854038,0.003532,1072.5760870000001,0.009316799999851355
54,73,1071.1407387000002,0.004013,1071.131335,0.009403700000120807
55,72,1068.2776325999998,0.005575,1068.268247,0.00938559999985955
56,71,1064.0708745,0.011488,1064.0614990000001,0.00937549999980547
57,70,1058.3687154000002,0.025946,1058.359326,0.009389400000145542
58,69,1051.6662242999998,0.057753,1051.656774,0.009450299999798517
48,80,1062.8743276,0.29404199999999997,1062.864896,0.009431599999970786
49,79,1069.1619945,0.048589,1069.1526399999998,0.00935450000019955
50,78,1077.3552614,0.027219,1077.34592,0.009341400000039357
51,77,1077.8468613,0.025061,1077.83744,0.009421299999985422
52,76,1081.4480882,0.00175,1081.4387199999999,0.009368200000153593
53,75,1079.4116030999999,0.003532,1079.402112,0.009491099999877406
54,74,1080.7513700000002,0.001428,1080.741888,0.009482000000161861
55,73,1076.0403759,0.005497,1076.030848,0.009527899999966394
56,72,1074.7281788,0.010095,1074.71872,0.009458799999947587
57,71,1067.1762327000001,0.054448,1067.16672,0.009512700000186669
58,70,1063.2959166,0.027945,1063.2864,0.009516600000097242
59,69,1053.3104225000002,0.029808,1053.300864,0.009558500000139247
49,80,1075.8131747999998,0.043103,1075.803756,0.009418799999821204
50,79,1082.6858417,0.028876000000000002,1082.6763600000002,0.009481699999923876
51,78,1085.9373966,0.021285000000000002,1085.927934,0.009462600000006205
52,77,1087.5305635,0.001751,1087.521084,0.009479499999997643
53,76,1088.2484164,0.003163,1088.2388399999998,0.009576400000241847
54,75,1087.6601022999998,0.000739,1087.6506,0.009502299999894603
55,74,1085.6808072,0.0046029999999999995,1085.6712240000002,0.009583199999724457
56,73,1082.4626051,0.010951,1082.453061,0.009544100000084654
57,72,1077.941837,0.02092,1077.932256,0.009581000000025597
58,71,1072.1208799,0.027945,1072.11126,0.009619900000188863
59,70,1064.8246098,0.029808,1064.8150199999998,0.009589800000185278
48,82,1073.2980492,0.282769,1073.2885800000001,0.009469199999784905
49,81,1080.8357161000001,0.039473999999999995,1080.82624,0.009476100000028964
50,80,1090.302383,0.010685,1090.29284,0.009542999999894164
51,79,1091.6727059,0.017089,1091.66317,0.009535899999946196
52,78,1095.9501778,0.001926,1095.94056,0.009617799999887211
53,77,1094.7488137,0.003163,1094.73923,0.009583700000121098
54,76,1096.9158146,0.00075,1096.9062,0.00961460000007719
55,75,1093.1521925,0.008366,1093.14257,0.009622499999977663
56,74,1092.7310384,0.00279,1092.7213700000002,0.009668399999782196
57,73,1086.3151103,0.025946,1086.30548,0.009630300000026182
58,72,1083.3276742,0.027945,1083.31808,0.009594200000037745
59,71,1074.2978931,0.064273,1074.28828,0.009613100000024133
60,70,1068.936336,0.027945,1068.9266900000002,0.0096459999997478
49,82,1087.1542934000001,0.027992999999999997,1087.144634,0.009659400000145979
50,81,1095.5490373,0.021178000000000002,1095.5393760000002,0.009661299999834227
51,80,1099.4404691999998,0.020617,1099.4308620000002,0.009607199999663862
52,79,1101.8796261,0.0019270000000000001,1101.869951,0.009675100000094972
53,78,1103.332183,0.001135,1103.322479,0.009704000000056112
54,77,1103.5206979,0.0009599999999999999,1103.510988,0.009709899999961635
55,76,1102.3829408,0.005017000000000001,1102.373253,0.009687799999937852
56,75,1100.2246107,0.002803,1100.2148969999998,0.009713700000247627
57,74,1096.5277436,0.027945,1096.518077,0.009666599999945902
58,73,1091.6915485,0.033534,1091.6818190000001,0.0097294999998212
59,72,1085.4720854,0.052164,1085.4623319999998,0.009753400000136025
60,71,1078.1804723,0.027945,1078.170741,0.009731300000112242
49,83,1089.5077087,0.061531999999999996,1089.498036,0.009672700000010082
50,82,1102.8603756,0.013644,1102.85076,0.009615599999960978
51,81,1105.1974445,0.014372999999999999,1105.187688,0.009756500000094093
52,80,1109.9237214,0.0069240000000000005,1109.91408,0.009641399999964051
53,79,1109.6590933,0.005797,1109.64942,0.009673300000031304
54,78,1112.4573522,0.000972,1112.4475559999998,0.009796200000209865
55,77,1109.5504650999999,0.0019,1109.540784,0.00968109999985245
56,76,1110.047047,0.001057,1110.0372360000001,0.00981099999989965
57,75,1104.5701179,0.039164000000000004,1104.560292,0.00982590000012351
58,74,1102.5215648,0.020574000000000002,1102.511784,0.00978080000004411
59,73,1094.4786907,0.056820999999999997,1094.468892,0.009798699999919336
60,72,1089.9086816,0.024204999999999997,1089.8989199999999,0.00976160000004711
50,83,1105.3301879,0.035662,1105.32044,0.009747900000093068
51,82,1112.5378548,0.025431000000000002,1112.5281089999999,0.009745800000246163
52,81,1115.7575216999999,0.024449000000000002,1115.747773,0.0097486999998182
53,80,1117.9171886,0.004665,1117.9074269999999,0.00976160000004711
54,79,1118.8918555,0.0024,1118.8820510000003,0.00980449999974553
55,78,1118.5368824,2.2e-05,1118.5270739999999,0.00980840000011085
56,77,1117.2370503,0.000995,1117.227265,0.009785299999975905
57,76,1114.3956412,0.027945,1114.3858530000002,0.009788199999775316
58,75,1110.5421531,0.016354,1110.532311,0.009842100000014398
59,74,1105.274199,0.012497,1105.264314,0.009884999999940192
60,73,1098.8866318999999,0.046575000000000005,1098.876723,0.00990889999980027
61,72,1091.1795718,0.050301,1091.169639,0.009932800000115094
50,84,1109.2447662,0.09994499999999999,1109.234982,0.009784200000012788
51,83,1115.8324331000001,0.043463,1115.8225559999998,0.009877100000267092
52,82,1123.4437990000001,0.010663,1123.434024,0.009775000000217915
53,81,1124.1744658999999,0.008044,1124.164592,0.009873899999774949
54,80,1127.4441328,0.0008399999999999999,1127.434326,0.009806799999978466
55,79,1125.4284906999999,2.6e-05,1125.418564,0.00992669999982354
56,78,1126.7048446,0.000399,1126.6949140000002,0.009930599999734113
57,77,1122.1912934999998,0.01993,1122.181392,0.00990149999984169
58,76,1121.0262934,0.020387,1121.016396,0.009897399999999834
59,75,1113.9219883,0.03547,1113.912118,0.009870300000102361
60,74,1110.2721032,0.011817,1110.2620920000002,0.010011199999780729
61,73,1100.5820621,0.057753,1100.5721500000002,0.009912099999837665
51,84,1119.4456634,0.10273099999999999,1119.4357949999999,0.009868400000186739
52,83,1126.7833303,0.089742,1126.77345,0.009880300000077114
53,82,1131.9629972,0.00732,1131.9531299999999,0.009867200000144294
54,81,1133.8080611,0.0045320000000000004,1133.798175,0.009886100000130682
55,80,1134.190548,0.001,1134.1806299999998,0.009918000000197935
56,79,1133.6768739,0.000412,1133.666955,0.009918900000002395
57,78,1131.6945408000001,0.010008,1131.684615,0.009925800000246454
58,77,1128.8866257,0.011042999999999999,1128.8766150000001,0.010010699999838835
59,76,1124.4152505999998,0.011817,1124.40528,0.009970599999860497
60,75,1118.9107875000002,0.019296,1118.9007900000001,0.00999750000005406
61,74,1111.8922524000002,0.058684,1111.8822750000002,0.009977400000025227
62,73,1103.9895793,0.154628,1103.9795100000001,0.010069299999940995
52,84,1131.4522896,0.045231,1131.442344,0.009945600000037302
53,83,1135.7440405,0.049698,1135.7340960000001,0.009944499999846812
54,82,1141.8875504,0.007041,1141.8774879999999,0.010062400000151683
55,81,1141.0187913,0.0019019999999999998,1141.00872,0.010071299999935945
56,80,1142.7846822,0.000414,1142.77468,0.010002199999917138
57,79,1139.1523591,0.052914,1139.142256,0.01010309999992387
58,78,1138.801413,0.013308,1138.7913760000001,0.010036999999783802
59,77,1132.8779889,0.012258,1132.867896,0.010092900000017835
60,76,1129.9677288,0.011817,1129.9576319999999,0.010096800000155781
61,75,1121.1840537,0.07806199999999999,1121.173936,0.01011770000013712
62,74,1116.0146656,0.012497,1116.0045759999998,0.010089600000128485
52,85,1134.6596858999999,0.12246599999999999,1134.649618,0.010067899999967267
53,84,1140.8189518,0.027741,1140.808864,0.010087799999837443
54,83,1145.9131487,0.007042,1145.9030719999998,0.010076700000126948
55,82,1149.2970645999999,0.000455,1149.286972,0.01009259999977985
56,81,1149.6903595,0.000421,1149.6802989999999,0.010060500000236061
57,80,1148.2874524000001,0.013404,1148.2772819999998,0.010170400000333757
58,79,1146.2830193,0.013308,1146.272835,0.010184299999991708
59,78,1142.7994661999999,0.011787,1142.789336,0.010130199999821343
60,77,1138.4199990999998,0.011482,1138.4098569999999,0.010142099999939092
61,76,1132.130342,0.013041,1132.120187,0.010154999999940628
62,75,1125.3005149,0.042391,1125.290326,0.010188900000002832
53,85,1144.7184071,0.082351,1144.708344,0.01006310000002486
54,84,1151.7560740000001,0.043378,1151.7459300000003,0.010143999999854714
55,83,1153.7102579,0.00916,1153.7001480000001,0.010109899999861227
56,82,1158.3021488000002,0.000423,1158.29196,0.010188800000150877
57,81,1155.7828657,0.003528,1155.772632,0.010233700000071622
58,80,1156.0443725999999,0.010156,1156.034142,0.01023059999988618
59,79,1150.8250395,0.014253,1150.8148439999998,0.01019550000023628
60,78,1148.9292684,0.011817,1148.919,0.010268399999858957
61,77,1141.0691462999998,0.027494,1141.058934,0.010212299999921015
62,76,1136.8443092,0.011817,1136.8340640000001,0.010245199999872057
63,75,1126.3138551,0.027945,1126.30356,0.010295099999893864
53,86,1149.2967953999998,0.031074,1149.286611,0.010184399999843663
54,85,1155.3204623,0.020894,1155.310315,0.010147299999971438
55,84,1159.5951512,0.0031520000000000003,1159.584982,0.010169199999836565
56,83,1163.0256481000001,0.000424,1163.015363,0.010285100000146485
57,82,1164.5609410000002,0.002415,1164.550757,0.01018400000020847
58,81,1163.4997329,0.007347,1163.4894920000002,0.010240899999871544
59,80,1160.5882388,0.007916000000000001,1160.577998,0.01024080000001959
60,79,1156.9742677,0.025845,1156.963998,0.01026969999998073
61,78,1151.6967366,0.013481,1151.686446,0.010290599999962069
62,77,1145.7981515,0.010884,1145.787842,0.010309499999948457
63,76,1138.0336414,0.013151,1138.0233019999998,0.010339400000248133
54,86,1160.7389466,0.060558,1160.72866,0.010286599999972168
55,85,1164.0166135,0.008203,1164.0063400000001,0.010273499999811975
56,84,1169.4546564,0.007958999999999999,1169.4443600000002,0.010296399999788264
57,83,1169.7219863,0.002415,1169.71162,0.01036629999998695
58,82,1172.7019002,0.002462,1172.69152,0.010380199999872275
59,81,1168.5315671,0.006485,1168.5212,0.010367100000166829
60,80,1167.305726,0.027945,1167.29536,0.010365999999976339
61,79,1160.4781928999998,0.036836,1160.46784,0.010352899999816145
62,78,1156.9452528,0.012497,1156.9348,0.010452799999939089
63,77,1147.6929197,0.051537999999999994,1147.68248,0.010439700000006269
64,76,1141.7068955999998,0.027945,1141.6965,0.010395599999810656
65,75,1129.6245625,0.8004880000000001,1129.6140799999998,0.010482500000080108
54,87,1164.1462419,0.090613,1164.1359029999999,0.010338900000078866
55,86,1169.5139088,0.010525,1169.5034910000002,0.010417799999913768
56,85,1173.9803057,0.008108,1173.9699480000002,0.010357699999758552
57,84,1176.4105616,0.004577,1176.400224,0.010337599999957092
58,83,1178.1301125,0.002462,1178.119719,0.010393499999963751
59,82,1177.9285664,0.002468,1177.9180890000002,0.010477399999672343
60,81,1175.3232203,0.0037389999999999997,1175.3128319999998,0.010388300000158779
61,80,1170.8659572000001,0.013972,1170.85554,0.01041720000011992
62,79,1165.4993370999998,0.008627000000000001,1165.488939,0.010398099999747501
63,78,1158.704926,0.012641,1158.6944310000001,0.010494999999764332
64,77,1151.2202329,0.019760000000000003,1151.209728,0.01050489999988713
65,76,1141.7545128,0.105259,1141.743975,0.010537799999838171
54,88,1169.3658211999998,0.10056,1169.355374,0.010447199999816803
55,87,1173.6234881,0.0106,1173.613102,0.010386100000005172
56,86,1180.149206,0.006181,1180.1387119999997,0.01049400000033529
57,85,1181.5785009,0.0056630000000000005,1181.568084,0.010416900000109308
58,84,1185.2998718000001,0.002993,1185.289336,0.010535800000070594
59,83,1183.7717837,0.002468,1183.761274,0.01050970000005691
60,82,1185.1519216,0.0023279999999999998,1185.1413720000003,0.010549599999649217
61,81,1179.5713005,0.025061,1179.5607719999998,0.010528500000191343
62,80,1176.6249494,0.0056749999999999995,1176.614414,0.010535400000208028
63,79,1168.1696163000001,0.030532,1168.159024,0.010592300000098476
64,78,1163.0269092,0.027945,1163.0163519999999,0.0105572000002212
55,88,1178.8511873999998,0.023686,1178.840663,0.01052439999989474
56,87,1184.3331802999999,0.013248,1184.322711,0.010469299999840587
57,86,1187.8021842,0.015425000000000001,1187.791605,0.010579200000165656
58,85,1190.4447771,0.002993,1190.4342450000001,0.01053209999986393
59,84,1191.123944,0.002633,1191.1133519999998,0.010592000000087864
60,83,1191.2755599,0.0023279999999999998,1191.264932,0.010627899999917645
61,82,1189.4515127999998,0.0033079999999999997,1189.440967,0.010545799999817973
62,81,1185.2266367,0.00363,1185.216032,0.010604699999930745
63,80,1179.1635046000001,0.010986000000000001,1179.1528320000002,0.010672599999907106
64,79,1172.3711715,0.20030099999999998,1172.3606179999997,0.010553500000241911
65,78,1163.7908464,0.059616,1163.780189,0.010657399999900008
55,89,1182.5211097,0.026251999999999998,1182.5105760000001,0.010533699999768942
56,88,1190.2377856,0.013349,1190.2272480000001,0.010537599999906888
57,87,1192.5789435000002,0.048815,1192.5684,0.010543500000039785
58,86,1197.3411524,0.003444,1197.33048,0.010672399999975823
59,85,1196.8774753,0.003342,1196.8668,0.010675300000002608
60,84,1199.0926622,0.0023279999999999998,1199.082096,0.010566199999857417
61,83,1195.9782701000001,0.00319,1195.967664,0.010606100000131846
62,82,1195.746789,0.002807,1195.736112,0.010676999999986947
63,81,1188.6141409,0.010827,1188.6035040000002,0.010636899999781235
64,80,1183.9696688000001,0.027945,1183.958928,0.010740800000121453
65,79,1173.7960127000001,0.027945,1173.785328,0.010684700000183511
66,78,1167.2300336,0.030739000000000002,1167.2193599999998,0.010673600000245642
55,90,1187.379534,0.010842000000000001,1187.368895,0.010638999999855514
56,89,1193.9552009000001,0.070835,1193.9445,0.010700900000074398
57,88,1198.7447208,0.09012300000000001,1198.7339949999998,0.010725800000273011
58,87,1202.0723877,0.041498,1202.0617450000002,0.010642699999834804
59,86,1203.8250546,0.0074459999999999995,1203.8143599999999,0.010694600000078935
60,85,1204.8480164999999,0.002334,1204.837335,0.010681499999918742
61,84,1203.9023114,0.003137,1203.8916449999997,0.010666400000218346
62,83,1202.5039533,0.002814,1202.493265,0.010688299999856099
63,82,1199.0623122,0.003843,1199.051545,0.010767199999918375
64,81,1193.2089121000001,0.018756000000000002,1193.1981849999997,0.010727100000394785
65,80,1185.380062,0.056820999999999997,1185.369345,0.010716999999885957
66,79,1177.0051219,0.045643,1176.99429,0.010831899999857342
55,91,1191.0139772999999,0.071271,1191.003322,0.01065529999982573
56,90,1199.6116502,0.072302,1199.60097,0.010680200000024342
57,89,1202.9522141,0.07138800000000001,1202.9414500000003,0.010764099999732935
58,88,1208.72243,0.06644199999999999,1208.711662,0.010768000000098255
59,87,1208.9784089,0.061711,1208.9676000000002,0.010808899999801724
60,86,1212.4133178000002,0.002334,1212.402542,0.010775800000146774
61,85,1210.1598147,0.004687,1210.1490319999998,0.010782700000163459
62,84,1210.9194816000002,0.003601,1210.9086700000003,0.010811599999897226
63,83,1206.2575534999999,0.006233,1206.246744,0.010809499999822947
64,82,1204.4461144000002,0.004707,1204.4353220000003,0.010792399999900226
65,81,1195.3399723,0.045211,1195.329156,0.010816299999987677
66,80,1189.3424052,0.027111999999999997,1189.331622,0.010783200000105353
55,92,1195.4845936,0.053056,1195.473825,0.010768599999892103
57,90,1208.7490553999999,0.048072000000000004,1208.738223,0.010832399999799236
58,89,1213.1470673,0.030522999999999998,1213.136316,0.010751299999810726
59,88,1215.7907342,0.023056999999999998,1215.7799639999998,0.010770200000251862
60,87,1217.7055891,0.002335,1217.694786,0.01080309999997553
61,86,1217.819256,0.0024089999999999997,1217.808417,0.010839000000032684
62,85,1217.2610619000002,0.002412,1217.2502579999998,0.010803900000382782
63,84,1214.7571528,0.0032280000000000004,1214.7462600000001,0.010892799999965064
64,83,1211.7873837,0.0030299999999999997,1211.776566,0.010817699999961405
65,82,1206.3940005999998,0.011914999999999999,1206.383136,0.0108645999998771
66,81,1199.0475095,0.019760000000000003,1199.0366640000002,0.010845499999732056
67,80,1189.9147983999999,0.027945,1189.903848,0.010950399999956062
55,93,1198.8396899000002,0.575724,1198.8288599999998,0.010829900000317139
56,92,1208.7677738,0.08418099999999999,1208.756996,0.01077779999991435
57,91,1213.1004406999998,0.059045,1213.089548,0.010892699999885735
58,90,1219.5804606000002,0.029425,1219.5695799999999,0.010880600000291452
59,89,1220.9381274999998,0.025881,1220.927184,0.010943499999939377
60,88,1225.0384424000001,0.002837,1225.027524,0.010918400000036854
61,87,1223.7146033000001,0.006083,1223.7036640000001,0.010939300000018193
62,86,1225.4025412,0.002417,1225.3916040000001,0.010937199999943914
63,85,1221.5805371000001,0.010208,1221.569652,0.010885100000223247
64,84,1220.771536,0.002807,1220.7605359999998,0.011000000000194632
65,83,1214.2538299,0.013907,1214.2429119999997,0.010917900000322334
66,82,1210.7905358,0.010583,1210.779564,0.010971800000106668
67,81,1200.1640167,0.129478,1200.153016,0.011000700000067809
58,91,1223.9561699,0.09690800000000001,1223.9451530000001,0.011016899999958696
59,90,1227.5353068,0.082122,1227.5242819999999,0.011024800000086543
60,89,1230.0772987,0.0028380000000000002,1230.066371,0.01092770000013843
61,88,1230.9853356,0.0041589999999999995,1230.974377,0.01095860000009452
62,87,1231.2736795,0.002443,1231.262692,0.010987500000055661
63,86,1229.7959844,0.0043479999999999994,1229.7849099999999,0.01107440000009774
64,85,1227.7005453000002,0.00395,1227.689523,0.011022300000149698
65,84,1223.2807332,0.004284,1223.269736,0.010997200000019802
