Z,N,AME2003,AME2003_sd,AME2016,AME2016_sd,JYFLTRAP2017,JYFLTRAP2017_sd,TRIUMF2018,TRIUMF2018_sd,RIKEN2018,RIKEN2018_sd,new_other,new_other_sd,SKM*,SKP,SLY4,SVMIN,UNEDF0,UNEDF1,UNEDF2,FRDM2012,HFB24

72,126,*,*,*,*,*,*,*,*,*,*,*,*,22.859452,24.267919,25.248032,24.360565,24.840307,24.822119,24.667608,24.69,24.57

72,128,*,*,*,*,*,*,*,*,*,*,*,*,23.584306,25.055619,26.076071,25.121562,25.560227,25.529855,25.41009,25.8,25.41

72,130,*,*,*,*,*,*,*,*,*,*,*,*,24.382138,25.847412,26.908048,25.873928,26.262248,26.200506,26.14114,26.61,26.16

72,132,*,*,*,*,*,*,*,*,*,*,*,*,25.193695,26.625634,27.72571,26.661479,26.973988,26.944438,26.923861,27.1,26.91

72,134,*,*,*,*,*,*,*,*,*,*,*,*,25.923757,27.543326,28.581696,27.435317,27.66411,27.696888,27.738373,27.89,27.82

72,136,*,*,*,*,*,*,*,*,*,*,*,*,26.44651,28.473266,29.357634,28.166987,28.314371,28.401582,28.354408,28.42,28.34

72,138,*,*,*,*,*,*,*,*,*,*,*,*,26.955588,29.288294,29.949913,28.826102,28.895636,29.026127,28.945773,29.16,29.3

72,140,*,*,*,*,*,*,*,*,*,*,*,*,27.532494,29.973766,30.553152,29.434385,29.406982,29.600625,29.600213,29.89,29.77

72,142,*,*,*,*,*,*,*,*,*,*,*,*,28.157565,30.591018,31.223651,30.058152,29.880256,30.24127,30.278725,30.59,30.55

72,144,*,*,*,*,*,*,*,*,*,*,*,*,28.810455,31.220218,31.96331,30.727458,30.390776,31.030079,31.071614,31.34,31.19

72,146,*,*,*,*,*,*,*,*,*,*,*,*,29.469418,31.874855,32.78264,31.425315,30.967974,31.843565,31.927109,32.09,32.12

72,148,*,*,*,*,*,*,*,*,*,*,*,*,30.128598,32.562851,33.608374,32.124042,31.564598,32.576198,32.739901,32.85,32.87

72,150,*,*,*,*,*,*,*,*,*,*,*,*,30.749725,33.24164,34.38319,32.795878,32.178801,33.228426,33.495338,33.67,33.59

72,152,*,*,*,*,*,*,*,*,*,*,*,*,31.327745,33.92872,35.078775,33.453245,32.796324,33.849279,34.235295,34.51,34.18

72,154,*,*,*,*,*,*,*,*,*,*,*,*,31.893354,34.632933,35.747286,34.122171,33.433079,34.498158,34.955113,35.36,34.99

72,156,*,*,*,*,*,*,*,*,*,*,*,*,32.507553,35.335942,36.455355,34.812555,34.069346,35.161972,35.700811,36.25,35.73

72,158,*,*,*,*,*,*,*,*,*,*,*,*,33.241524,36.044832,37.252962,35.505721,34.687184,35.791638,36.473538,37.12,36.6

72,160,*,*,*,*,*,*,*,*,*,*,*,*,34.013659,36.721081,38.14635,36.181003,35.265265,36.328409,37.213992,37.93,37.52

72,162,*,*,*,*,*,*,*,*,*,*,*,*,34.750773,37.427683,39.067996,36.894783,35.884889,36.818638,37.884141,38.91,38.13

72,164,*,*,*,*,*,*,*,*,*,*,*,*,35.518797,38.153619,39.896475,37.668968,36.677943,37.373597,38.516183,39.65,38.84

72,166,*,*,*,*,*,*,*,*,*,*,*,*,36.371828,38.87464,40.651747,38.477674,37.362099,38.035171,39.093477,**,**

72,168,*,*,*,*,*,*,*,*,*,*,*,*,37.302196,39.390265,41.447067,39.268166,38.021434,38.738469,39.282546,**,**

72,170,*,*,*,*,*,*,*,*,*,*,*,*,38.261958,40.235252,42.309904,40.005667,38.778535,39.399536,39.442453,**,**

72,172,*,*,*,*,*,*,*,*,*,*,*,*,38.476614,41.122259,43.014449,40.404421,39.587199,39.98832,40.118996,**,**

72,174,*,*,*,*,*,*,*,*,*,*,*,*,38.599756,42.000427,43.179744,41.05148,40.395569,40.495561,40.838595,**,**

72,176,*,*,*,*,*,*,*,*,*,*,*,*,39.517014,42.848487,44.012745,41.798468,41.266859,40.971885,41.546586,**,**

72,178,*,*,*,*,*,*,*,*,*,*,*,*,40.358708,43.566521,44.764082,42.446567,41.90412,41.562412,42.237472,**,**

72,180,*,*,*,*,*,*,*,*,*,*,*,*,41.089412,43.913782,45.355915,42.772737,42.517507,42.276068,42.873958,**,**

72,182,*,*,*,*,*,*,*,*,*,*,*,*,41.498216,44.662733,45.626626,43.451116,43.295585,42.991948,43.489601,**,**

72,184,*,*,*,*,*,*,*,*,*,*,*,*,41.935205,45.30235,46.245573,44.09676,43.960204,43.649008,44.114854,**,**

72,186,*,*,*,*,*,*,*,*,*,*,*,*,42.325101,45.827918,46.554477,44.453698,44.288454,43.86429,44.369538,**,**

72,188,*,*,*,*,*,*,*,*,*,*,*,*,42.746682,46.214109,46.781832,44.764902,44.46075,44.087722,44.637597,**,**

72,190,*,*,*,*,*,*,*,*,*,*,*,*,43.136816,46.56194,47.31344,45.032154,44.770418,44.345051,**,**,**

72,192,*,*,*,*,*,*,*,*,*,*,*,*,43.539248,46.923264,47.630027,45.35059,45.099035,44.617922,**,**,**

72,194,*,*,*,*,*,*,*,*,*,*,*,*,43.920553,47.1091,47.94318,45.659133,45.422268,44.566194,**,**,**

72,196,*,*,*,*,*,*,*,*,*,*,*,*,44.275541,47.412316,48.233102,45.796158,45.441433,44.622178,**,**,**

72,198,*,*,*,*,*,*,*,*,*,*,*,*,44.224252,47.731115,48.359149,45.846315,45.457238,44.855045,**,**,**

72,200,*,*,*,*,*,*,*,*,*,*,*,*,44.315813,48.070344,48.717074,46.091812,45.462895,45.109591,**,**,**

72,202,*,*,*,*,*,*,*,*,*,*,*,*,45.003162,48.38455,48.833605,46.363255,45.665408,45.377787,**,**,**

74,64,*,*,*,*,*,*,*,*,*,*,*,*,-13.826217,-13.257939,-14.223522,-13.775023,-13.195822,-13.861392,*,*,*

74,66,*,*,*,*,*,*,*,*,*,*,*,*,-12.582551,-12.062215,-12.999993,-12.610925,-12.016579,-12.677146,*,*,*

74,68,*,*,*,*,*,*,*,*,*,*,*,*,-11.340645,-10.917553,-11.809144,-11.492017,-10.84314,-11.529923,*,*,*

74,70,*,*,*,*,*,*,*,*,*,*,*,*,-10.281155,-9.708021,-10.60957,-10.192516,-9.631383,-10.198169,*,*,*

74,72,*,*,*,*,*,*,*,*,*,*,*,*,-8.470507,-8.270242,-8.859886,-8.632476,-8.117272,-8.481288,*,*,*

74,74,*,*,*,*,*,*,*,*,*,*,*,*,-6.696512,-5.452679,-5.867239,-6.00694,-6.123557,-6.469132,*,*,*

74,76,*,*,*,*,*,*,*,*,*,*,*,*,-4.936264,-4.125857,-3.649724,-4.119033,-4.007238,-4.065064,*,*,*

74,78,*,*,*,*,*,*,*,*,*,*,*,*,-2.902852,-3.081175,-2.330527,-2.765526,-2.581816,-2.650172,-2.782319,*,*

74,80,*,*,*,*,*,*,*,*,*,*,*,*,-1.456493,-1.400606,-0.896414,-1.214436,-0.925174,-1.258145,-1.41478,-1.84,-1.35

74,82,*,*,*,*,*,*,*,*,*,*,*,*,0.08252,-0.175538,0.364314,-0.002434,0.345112,0.13952,0.083531,-0.44,-0.48

74,84,*,*,*,*,*,*,*,*,*,*,*,*,0.967964,0.899559,1.413518,1.07457,1.349358,1.205123,1.141377,0.42,1.11

74,86,1.83563,0.20924,1.80201,0.15085,*,*,*,*,*,*,*,*,1.790124,1.887753,2.205444,1.984201,2.21132,2.149581,2.038703,1.64,1.86

74,88,2.64267,0.02116,2.63821,0.02007,*,*,*,*,*,*,*,*,2.618131,2.812154,3.216986,2.921615,3.044543,3.157863,3.053403,2.63,2.71

74,90,3.63858,0.01515,3.64469,0.01317,*,*,*,*,*,*,*,*,3.332696,3.770896,4.308094,3.882901,3.921856,4.173288,4.027791,3.47,3.6

74,92,4.64824,0.0229,4.64747,0.01844,*,*,*,*,*,*,*,*,3.896176,4.705272,5.282566,4.762352,4.768154,5.092051,4.779321,4.65,4.45

74,94,5.60915,0.03234,5.61207,0.03094,*,*,*,*,*,*,*,*,4.445775,5.560025,6.009072,5.539836,5.552976,5.92382,5.734322,5.61,5.48

74,96,6.51075,0.03178,6.50822,0.0309,*,*,*,*,*,*,*,*,5.083563,6.340599,6.655437,6.274911,6.339633,6.88847,6.895333,6.46,6.38

74,98,7.42127,0.03952,7.42127,0.03952,*,*,*,*,*,*,*,*,5.618482,7.133925,7.46785,7.068369,7.175047,7.779612,7.853449,7.32,7.45

74,100,8.40149,0.03712,8.4028,0.03712,*,*,*,*,*,*,*,*,6.319227,7.994875,8.218901,7.927694,8.094576,8.65311,8.712411,8.25,8.47

74,102,9.37292,0.02809,9.37506,0.02804,*,*,*,*,*,*,*,*,7.188634,8.908894,9.084114,8.838505,9.071324,9.574117,9.587867,9.28,9.42

74,104,10.41639,0.01515,10.40856,0.01517,*,*,*,*,*,*,*,*,8.37393,9.913629,10.134429,9.886174,10.119945,10.556852,10.430371,10.37,10.58

74,106,11.77816,0.00436,11.77882,0.00032,*,*,*,*,*,*,*,*,9.566275,11.088783,11.472739,11.118394,11.283649,11.718857,11.486819,11.53,11.63

74,108,13.03706,0.00217,13.04465,0.00157,*,*,*,*,*,*,*,*,10.794093,12.321506,12.74569,12.344005,12.490265,12.967567,12.858307,12.64,12.61

74,110,14.22668,0.00639,14.23381,0.0062,*,*,*,*,*,*,*,*,11.92717,13.577612,13.890937,13.491398,13.651859,14.126131,14.141347,13.77,13.96

74,112,15.58618,0.03973,15.5871,0.03972,*,*,*,*,*,*,*,*,13.10737,14.869567,15.104712,14.747565,14.900782,15.36835,15.403685,15.01,15.1

74,114,*,*,16.82154,0.05133,*,*,*,*,*,*,*,*,14.589735,16.179451,16.713984,16.191249,16.259437,16.792606,16.776688,16.26,16.34

74,116,*,*,*,*,*,*,*,*,*,*,*,*,16.152267,17.342981,18.500308,17.437009,17.783547,18.207917,18.09819,17.47,18.01

74,118,*,*,*,*,*,*,*,*,*,*,*,*,16.882868,18.551209,19.168391,18.532826,18.888416,19.020705,18.823717,19.04,18.84

74,120,*,*,*,*,*,*,*,*,*,*,*,*,18.050556,19.762462,20.410391,19.812618,20.134173,20.254937,20.028879,19.83,19.97

74,122,*,*,*,*,*,*,*,*,*,*,*,*,19.533618,20.815406,21.95086,20.985098,21.321988,21.455531,21.265455,21.0,21.11

74,124,*,*,*,*,*,*,*,*,*,*,*,*,20.703413,21.749513,22.9797,21.901318,22.296498,22.399324,22.251359,21.99,21.97

74,126,*,*,*,*,*,*,*,*,*,*,*,*,21.541518,22.700315,23.770491,22.793088,23.232593,23.251836,23.222223,22.95,22.79

74,128,*,*,*,*,*,*,*,*,*,*,*,*,22.235084,23.488625,24.599808,23.566211,23.987753,23.997213,23.934172,23.84,23.59

74,130,*,*,*,*,*,*,*,*,*,*,*,*,22.852101,24.282205,25.28845,24.330381,24.595374,24.581211,24.545729,24.8,24.43

74,132,*,*,*,*,*,*,*,*,*,*,*,*,23.548732,25.056785,25.846987,24.906247,25.221593,25.205933,25.252477,25.31,25.22

74,134,*,*,*,*,*,*,*,*,*,*,*,*,24.135331,25.733801,26.529127,25.534581,25.849209,25.815717,25.945933,26.03,25.78

74,136,*,*,*,*,*,*,*,*,*,*,*,*,24.608,26.386992,27.253422,26.191637,26.507944,26.444239,26.50587,26.74,26.41

74,138,*,*,*,*,*,*,*,*,*,*,*,*,25.158028,27.052973,27.853838,26.819022,27.142763,27.036363,27.021215,27.1,26.98

74,140,*,*,*,*,*,*,*,*,*,*,*,*,25.760335,27.71006,28.469038,27.412917,27.716215,27.60723,27.661223,27.96,27.67

74,142,*,*,*,*,*,*,*,*,*,*,*,*,26.341113,28.378627,29.259709,28.057303,28.24658,28.426951,28.475825,28.68,28.49

74,144,*,*,*,*,*,*,*,*,*,*,*,*,26.903523,29.08674,30.10448,28.807059,28.788955,29.265283,29.320139,29.31,29.43

74,146,*,*,*,*,*,*,*,*,*,*,*,*,27.487805,29.860876,30.900498,29.559591,29.359541,30.03512,30.104603,30.11,30.09

74,148,*,*,*,*,*,*,*,*,*,*,*,*,28.033466,30.61219,31.617243,30.242955,29.960069,30.731418,30.84189,30.92,30.74

74,150,*,*,*,*,*,*,*,*,*,*,*,*,28.523632,31.325414,32.217543,30.855214,30.564966,31.34168,31.484393,31.71,31.4

74,152,*,*,*,*,*,*,*,*,*,*,*,*,29.042293,32.000795,32.728723,31.43462,31.190588,31.89068,32.036252,32.5,32.16

74,154,*,*,*,*,*,*,*,*,*,*,*,*,29.643145,32.667998,33.230836,32.019895,31.832749,32.431134,32.562497,33.21,32.73

74,156,*,*,*,*,*,*,*,*,*,*,*,*,30.317417,33.355738,33.833883,32.650509,32.503913,33.003825,33.103533,34.0,33.34

74,158,*,*,*,*,*,*,*,*,*,*,*,*,31.06097,34.08464,34.578939,33.337521,33.184215,33.561976,33.704587,34.87,34.35

74,160,*,*,*,*,*,*,*,*,*,*,*,*,31.87699,34.880756,35.555546,34.093816,33.882901,34.059251,34.354361,35.69,34.83

74,162,*,*,*,*,*,*,*,*,*,*,*,*,32.727593,35.700432,36.57863,34.913074,34.697477,34.63248,35.052547,36.53,35.92

74,164,*,*,*,*,*,*,*,*,*,*,*,*,33.593974,36.561883,37.456295,35.746303,35.37536,35.372064,35.811497,37.28,36.64

74,166,*,*,*,*,*,*,*,*,*,*,*,*,34.470681,37.387571,38.261178,36.577121,36.090507,36.146905,36.599876,38.09,37.57

74,168,*,*,*,*,*,*,*,*,*,*,*,*,35.370312,38.207837,39.13418,37.406237,36.848566,36.898628,37.366193,38.67,38.43

74,170,*,*,*,*,*,*,*,*,*,*,*,*,36.303491,38.844283,40.142236,38.196044,37.645311,37.589697,38.078604,**,39.06

74,172,*,*,*,*,*,*,*,*,*,*,*,*,37.113169,39.701993,41.071659,38.896746,38.42037,38.216086,38.595196,**,39.52

74,174,*,*,*,*,*,*,*,*,*,*,*,*,37.637082,40.517615,41.921964,39.512162,39.187892,38.804645,39.367791,**,**

74,176,*,*,*,*,*,*,*,*,*,*,*,*,38.255551,41.277043,42.435873,40.275262,39.81621,39.421747,40.13898,**,**

74,178,*,*,*,*,*,*,*,*,*,*,*,*,39.064391,41.977256,43.204511,40.961153,40.431666,40.138194,40.859423,**,**

74,180,*,*,*,*,*,*,*,*,*,*,*,*,39.75992,42.536329,43.870362,41.522403,41.093421,40.878837,41.53413,**,**

74,182,*,*,*,*,*,*,*,*,*,*,*,*,40.255022,43.241423,44.295914,42.084279,41.956842,41.717162,42.242253,**,**

74,184,*,*,*,*,*,*,*,*,*,*,*,*,40.769893,43.878397,44.862606,42.709212,42.641232,42.384544,42.842438,**,**

74,186,*,*,*,*,*,*,*,*,*,*,*,*,41.174576,44.367519,45.293276,43.099317,42.980532,42.693587,43.146601,**,**

74,188,*,*,*,*,*,*,*,*,*,*,*,*,41.479515,44.818216,45.628506,43.46878,43.109336,42.782505,43.320207,**,**

74,190,*,*,*,*,*,*,*,*,*,*,*,*,41.789186,45.120859,45.915143,43.627585,43.342966,42.993495,**,**,**

74,192,*,*,*,*,*,*,*,*,*,*,*,*,42.124844,45.501022,46.24228,43.923584,43.622031,43.23549,**,**,**

74,194,*,*,*,*,*,*,*,*,*,*,*,*,42.458762,45.862091,46.552577,44.221977,43.925705,43.497151,**,**,**

74,196,*,*,*,*,*,*,*,*,*,*,*,*,42.80449,46.003687,46.867547,44.537565,44.246972,43.615882,**,**,**

74,198,*,*,*,*,*,*,*,*,*,*,*,*,43.179033,46.274357,47.330569,44.85956,44.567365,43.640313,**,**,**

74,200,*,*,*,*,*,*,*,*,*,*,*,*,43.458977,46.580276,47.778171,45.048539,44.892752,43.891927,**,**,**

74,202,*,*,*,*,*,*,*,*,*,*,*,*,43.41274,46.907043,47.824365,45.250752,44.949363,44.140661,**,**,**

76,66,*,*,*,*,*,*,*,*,*,*,*,*,-14.222858,-13.535133,-14.40535,-14.411243,-13.852764,-14.410351,*,*,*

76,68,*,*,*,*,*,*,*,*,*,*,*,*,-12.903004,-12.136223,-12.821419,-12.813816,-12.536171,-13.139051,*,*,*

76,70,*,*,*,*,*,*,*,*,*,*,*,*,-11.962787,-10.541618,-11.223426,-11.308467,-10.899279,-11.734384,*,*,*

76,72,*,*,*,*,*,*,*,*,*,*,*,*,-9.901568,-8.4662,-9.321583,-9.34854,-9.073547,-10.261136,*,*,*

76,74,*,*,*,*,*,*,*,*,*,*,*,*,-8.197798,-7.139239,-6.596728,-7.043958,-7.003666,-7.133132,*,*,*

76,76,*,*,*,*,*,*,*,*,*,*,*,*,-5.483237,-5.911897,-5.203847,-5.625206,-5.465535,-5.6381,*,*,*

76,78,*,*,*,*,*,*,*,*,*,*,*,*,-4.003651,-4.064927,-3.890316,-4.330616,-4.137895,-4.292483,*,*,*

76,80,*,*,*,*,*,*,*,*,*,*,*,*,-2.68855,-2.866329,-2.616349,-2.630363,-2.42464,-2.901356,-3.011733,*,*

76,82,*,*,*,*,*,*,*,*,*,*,*,*,-1.13766,-1.626735,-0.93824,-1.43108,-1.175164,-1.353426,-1.281191,*,-2.53

76,84,*,*,*,*,*,*,*,*,*,*,*,*,-0.421199,-0.550369,-0.015363,-0.292574,-0.071811,-0.327637,-0.340258,-0.75,-2.3

76,86,*,*,*,*,*,*,*,*,*,*,*,*,0.098792,0.170123,0.438349,0.30674,0.60208,0.373731,0.306301,0.04,0.16

76,88,1.03566,0.20934,1.00084,0.15096,*,*,*,*,*,*,*,*,0.631792,1.063379,1.095345,1.03559,1.324725,1.17284,1.045885,0.88,1.15

76,90,1.78259,0.02169,1.7737,0.0204,*,*,*,*,*,*,*,*,1.25633,1.931962,1.954886,1.880176,2.163488,2.080677,1.964188,1.84,1.92

76,92,2.67678,0.01593,2.68512,0.01369,*,*,*,*,*,*,*,*,1.880227,2.815617,2.855007,2.7403,3.018491,2.974893,2.754352,2.59,2.76

76,94,3.61553,0.01959,3.61108,0.01648,*,*,*,*,*,*,*,*,2.530348,3.646105,3.630676,3.54655,3.828746,3.763399,3.833438,3.79,3.49

76,96,4.52263,0.02096,4.53095,0.01836,*,*,*,*,*,*,*,*,3.353747,4.420813,4.772335,4.327092,4.620632,4.934101,4.83728,4.68,4.45

76,98,5.47706,0.03008,5.47617,0.02977,*,*,*,*,*,*,*,*,4.458152,5.177148,5.778343,5.366032,5.433938,5.858952,5.774921,5.58,5.35

76,100,6.44879,0.03952,6.44879,0.03952,*,*,*,*,*,*,*,*,5.221389,6.244235,6.57784,6.289975,6.349068,6.757899,6.699496,6.55,6.41

76,102,7.48253,0.03242,7.48061,0.03109,*,*,*,*,*,*,*,*,6.128483,7.206581,7.533863,7.250793,7.332968,7.729629,7.672909,7.53,7.52

76,104,8.52084,0.02541,8.52882,0.02235,*,*,*,*,*,*,*,*,7.096926,8.093795,8.580319,8.291618,8.384284,8.841389,8.697947,8.57,8.54

76,106,9.54254,0.0221,9.55093,0.02179,*,*,*,*,*,*,*,*,8.28173,9.216995,9.660798,9.379174,9.614423,9.915673,9.629647,9.56,9.48

76,108,10.58657,0.00106,10.58441,0.00068,*,*,*,*,*,*,*,*,9.500625,10.402451,10.833758,10.51462,10.694407,10.981875,10.838295,10.65,10.48

76,110,11.87012,0.00116,11.87251,0.00087,*,*,*,*,*,*,*,*,10.637967,11.601211,11.984403,11.671892,11.86774,12.093744,12.03577,11.79,11.8

76,112,13.20482,0.00129,13.20665,0.00113,*,*,*,*,*,*,*,*,11.870475,12.794105,13.208355,12.903953,13.100332,13.325346,13.278439,12.77,12.85

76,114,14.61712,0.00305,14.6179,0.00304,*,*,*,*,*,*,*,*,13.246629,14.419815,14.718508,14.227794,14.41257,14.658854,14.600994,13.74,14.1

76,116,16.16212,0.16486,16.07782,0.03979,*,*,*,*,*,*,*,*,14.631723,15.690095,16.343785,15.76139,16.085717,16.098112,15.925116,15.48,15.64

76,118,*,*,*,*,*,*,*,*,*,*,*,*,15.665953,16.832481,17.849196,16.949576,17.261466,17.401613,17.272771,16.74,17.05

76,120,*,*,*,*,*,*,*,*,*,*,*,*,16.770357,17.950973,19.005514,18.188483,18.528983,18.626507,18.445515,17.98,17.96

76,122,*,*,*,*,*,*,*,*,*,*,*,*,18.150273,18.968007,20.329763,19.297117,19.661923,19.773281,19.673877,19.25,19.03

76,124,*,*,*,*,*,*,*,*,*,*,*,*,19.27189,20.209523,21.354294,20.372862,20.719535,20.89203,20.788695,20.15,20.08

76,126,*,*,*,*,*,*,*,*,*,*,*,*,20.221711,21.140972,22.307038,21.22641,21.633598,21.72403,21.729997,21.08,21.02

76,128,*,*,*,*,*,*,*,*,*,*,*,*,20.968629,21.944722,23.153703,22.035412,22.421823,22.476564,22.49401,21.97,21.89

76,130,*,*,*,*,*,*,*,*,*,*,*,*,21.389155,22.73911,23.746139,22.811434,23.00747,23.0242,23.012113,22.83,22.64

76,132,*,*,*,*,*,*,*,*,*,*,*,*,21.953969,23.521168,24.189833,23.264459,23.540475,23.568932,23.628675,23.58,23.13

76,134,*,*,*,*,*,*,*,*,*,*,*,*,22.433399,24.069373,24.599504,23.727921,24.009437,24.013454,24.232542,24.18,24.0

76,136,*,*,*,*,*,*,*,*,*,*,*,*,22.566929,24.561082,25.138346,24.231294,24.543152,24.500656,24.720196,24.95,24.48

76,138,*,*,*,*,*,*,*,*,*,*,*,*,22.836971,25.068912,25.629731,24.750184,25.105008,24.994393,25.175501,25.51,25.31

76,140,*,*,*,*,*,*,*,*,*,*,*,*,23.232943,25.59752,26.143608,25.25809,25.659997,25.582121,25.727305,25.9,25.93

76,142,*,*,*,*,*,*,*,*,*,*,*,*,23.99442,26.124621,27.262581,25.932214,26.217536,26.543127,26.636507,26.76,26.47

76,144,*,*,*,*,*,*,*,*,*,*,*,*,24.934296,26.690314,28.104958,26.811708,26.794737,27.233556,27.319454,27.49,27.16

76,146,*,*,*,*,*,*,*,*,*,*,*,*,25.674945,27.644728,28.823909,27.560501,27.422453,27.896775,27.991971,28.1,28.09

76,148,*,*,*,*,*,*,*,*,*,*,*,*,26.305852,28.45992,29.501705,28.244072,28.091043,28.551034,28.703767,28.84,28.68

76,150,*,*,*,*,*,*,*,*,*,*,*,*,26.881284,29.154339,30.137082,28.888951,28.756222,29.170793,29.404407,29.53,29.5

76,152,*,*,*,*,*,*,*,*,*,*,*,*,27.417133,29.791395,30.724104,29.498263,29.420806,29.776408,30.044678,30.27,29.99

76,154,*,*,*,*,*,*,*,*,*,*,*,*,27.998542,30.422159,31.311115,30.118108,30.098489,30.391263,30.635032,30.99,30.8

76,156,*,*,*,*,*,*,*,*,*,*,*,*,28.657012,31.053205,31.913612,30.752059,30.783517,31.031851,31.238016,31.78,31.71

76,158,*,*,*,*,*,*,*,*,*,*,*,*,29.384205,31.750229,32.616857,31.414652,31.4921,31.662718,31.872702,32.61,31.93

76,160,*,*,*,*,*,*,*,*,*,*,*,*,30.167244,32.558417,33.466195,32.125012,32.304277,32.240235,32.49968,33.3,32.96

76,162,*,*,*,*,*,*,*,*,*,*,*,*,31.027023,33.438069,34.345198,32.887544,33.099451,32.853835,33.147544,33.91,33.41

76,164,*,*,*,*,*,*,*,*,*,*,*,*,31.921384,34.291323,35.16295,33.69302,33.844293,33.529805,33.916303,34.82,34.37

76,166,*,*,*,*,*,*,*,*,*,*,*,*,32.807384,35.181316,35.977948,34.509304,34.625312,34.283229,34.725281,35.58,34.93

76,168,*,*,*,*,*,*,*,*,*,*,*,*,33.689069,36.121568,36.889047,35.33925,35.446553,35.06584,35.507392,36.38,36.0

76,170,*,*,*,*,*,*,*,*,*,*,*,*,34.557707,37.18805,37.901952,36.165954,36.24624,35.812156,36.282705,37.21,37.08

76,172,*,*,*,*,*,*,*,*,*,*,*,*,35.371939,37.986833,38.947274,36.958001,37.030211,36.491538,37.195319,38.09,37.73

76,174,*,*,*,*,*,*,*,*,*,*,*,*,36.133541,38.763578,40.035465,37.987855,37.69508,37.226563,37.966287,**,38.64

76,176,*,*,*,*,*,*,*,*,*,*,*,*,36.950174,39.526267,40.852369,38.746541,38.254173,37.996586,38.737285,**,39.62

76,178,*,*,*,*,*,*,*,*,*,*,*,*,37.705599,40.269153,41.655941,39.47067,38.88696,38.775927,39.480783,**,**

76,180,*,*,*,*,*,*,*,*,*,*,*,*,38.414605,41.153877,42.357241,40.118866,39.91132,39.483331,40.197681,**,**

76,182,*,*,*,*,*,*,*,*,*,*,*,*,38.933783,41.809808,42.938612,40.734046,40.620885,40.501542,40.988966,**,**

76,184,*,*,*,*,*,*,*,*,*,*,*,*,39.595867,42.438551,43.489063,41.309879,41.297958,41.089266,41.562099,**,**

76,186,*,*,*,*,*,*,*,*,*,*,*,*,40.02543,42.971055,43.968941,41.747713,41.666763,41.45084,41.927426,**,**

76,188,*,*,*,*,*,*,*,*,*,*,*,*,40.259333,43.490378,44.403615,42.170297,41.790237,41.502415,42.045291,**,**

76,190,*,*,*,*,*,*,*,*,*,*,*,*,40.531481,43.929165,44.542108,42.241756,41.960036,41.661858,42.242669,**,**

76,192,*,*,*,*,*,*,*,*,*,*,*,*,40.824166,44.040211,44.839212,42.518102,42.158209,41.861166,**,**,**

76,194,*,*,*,*,*,*,*,*,*,*,*,*,41.091677,44.42394,45.138972,42.791412,42.382981,42.087165,**,**,**

76,196,*,*,*,*,*,*,*,*,*,*,*,*,41.355633,44.80485,45.431202,43.061146,42.628059,42.333696,**,**,**

76,198,*,*,*,*,*,*,*,*,*,*,*,*,41.569789,45.001317,45.672642,43.348804,42.899166,42.536973,**,**,**

76,200,*,*,*,*,*,*,*,*,*,*,*,*,41.679743,45.14241,45.965957,43.639113,43.183468,42.652288,**,**,**

76,202,*,*,*,*,*,*,*,*,*,*,*,*,42.042032,45.425839,47.237964,43.939459,43.497544,42.886552,**,**,**

76,204,*,*,*,*,*,*,*,*,*,*,*,*,42.830083,45.74128,47.347702,44.188993,43.819217,43.118479,**,**,**

78,70,*,*,*,*,*,*,*,*,*,*,*,*,-11.870318,-11.596554,-11.305026,-11.526381,-11.672169,-11.924055,*,*,*

78,72,*,*,*,*,*,*,*,*,*,*,*,*,-10.40408,-10.322888,-9.756248,-10.012076,-9.968736,-10.228232,*,*,*

78,74,*,*,*,*,*,*,*,*,*,*,*,*,-8.096981,-9.32593,-8.40675,-8.649837,-8.433439,-8.790378,*,*,*

78,76,*,*,*,*,*,*,*,*,*,*,*,*,-6.618689,-7.452597,-7.068488,-7.35512,-7.101349,-7.427802,*,*,*

78,78,*,*,*,*,*,*,*,*,*,*,*,*,-5.328703,-5.496731,-5.718109,-6.423573,-5.893121,-6.11044,*,*,*

78,80,*,*,*,*,*,*,*,*,*,*,*,*,-4.030287,-4.269998,-3.428044,-4.050404,-3.881119,-4.037712,*,*,*

78,82,*,*,*,*,*,*,*,*,*,*,*,*,-2.340023,-3.052795,-2.200306,-2.818333,-2.653813,-2.809094,*,*,*

78,84,*,*,*,*,*,*,*,*,*,*,*,*,-1.612391,-1.973253,-1.162382,-1.705205,-1.54033,-1.661503,-1.521908,*,-2.35

78,86,*,*,*,*,*,*,*,*,*,*,*,*,-1.106171,-0.945738,-0.852187,-1.084578,-0.799036,-1.12453,-1.008418,*,-1.59

78,88,*,*,*,*,*,*,*,*,*,*,*,*,-0.728821,-0.455612,-0.371359,-0.509392,-0.193971,-0.493271,-0.571272,-0.56,-0.66

78,90,0.17705,0.20959,0.15388,0.15102,*,*,*,*,*,*,*,*,-0.250517,0.364466,0.346352,0.206438,0.552589,0.300926,0.237529,-0.07,0.28

